iter  AnomalyNodeRemoved  LL
0 NA -2201565.483058
1 415032 -2201329.326418
2 311176 -2199736.307061
3 534913 -2199632.555316
4 280690 -2199484.217704
5 19974 -2198623.247716
6 151952 -2198456.840693
7 252481 -2198365.351780
8 346886 -2198212.357479
9 458808 -2196722.484734
10 83204 -2196532.696268
11 506603 -2196377.001590
12 51045 -2196292.390023
13 454404 -2196153.594303
14 529503 -2196107.820357
15 285366 -2196063.939218
16 327712 -2196041.954992
17 357793 -2195962.648429
18 54173 -2195899.192090
19 15419 -2195811.688559
20 22672 -2195702.620028
21 389847 -2195440.864231
22 132013 -2195397.238273
23 137042 -2195070.044151
24 182138 -2194917.353560
25 288489 -2194764.662975
26 355062 -2194655.598273
27 98592 -2194568.346512
28 505640 -2194502.907691
29 436513 -2194437.468872
30 509591 -2194415.655932
31 345521 -2194350.217115
32 198149 -2194197.526540
33 444247 -2194066.648905
34 361609 -2193935.771269
35 274593 -2193892.145391
36 475234 -2193848.519513
37 42223 -2193826.706573
38 12860 -2193761.267756
39 259691 -2193717.641877
40 284426 -2193564.951303
41 13177 -2193477.699546
42 236908 -2193368.634850
43 496719 -2193150.505457
44 166938 -2193085.066640
45 405295 -2192779.685491
46 163040 -2192583.369038
47 457072 -2192539.743159
48 205959 -2192496.117281
49 300590 -2192321.613767
50 34120 -2192147.110253
51 444342 -2191994.419679
52 33551 -2191950.793800
53 219207 -2191885.354983
54 451794 -2191841.729104
55 300584 -2191819.916165
56 184680 -2191798.103226
57 236047 -2191667.225591
58 408142 -2191558.160894
59 453828 -2191536.347955
60 233021 -2191514.535016
61 295442 -2191405.470320
62 243423 -2191383.657381
63 263030 -2191318.218563
64 511258 -2191296.405624
65 60688 -2191274.592685
66 115077 -2191252.779745
67 126345 -2191230.966806
68 354790 -2191187.340928
69 141472 -2191078.276232
70 58659 -2190903.772718
71 53795 -2190707.456265
72 127527 -2190598.391569
73 391654 -2190489.326873
74 358538 -2190402.075116
75 274416 -2190380.262176
76 423279 -2190336.636298
77 173347 -2190249.384541
78 413662 -2190162.132784
79 152077 -2190096.693967
80 528781 -2190053.068088
81 290006 -2189965.816331
82 494429 -2189878.564574
83 44431 -2189791.312818
84 108094 -2189747.686939
85 469547 -2189725.874000
86 26496 -2189704.061061
87 515235 -2189573.183425
88 538606 -2189507.744608
89 538610 -2189442.305790
90 263268 -2189398.679912
91 345974 -2189267.802276
92 168972 -2189245.989337
93 492807 -2189202.363459
94 69624 -2189180.550519
95 326416 -2189115.111702
96 388873 -2189071.485823
97 430920 -2189049.672884
98 388874 -2189027.859945
99 523200 -2189006.047006
100 22926 -2188940.608188
101 539863 -2188918.795249
102 355652 -2188896.982310
103 146261 -2188853.356431
104 376112 -2188744.291735
105 326146 -2188700.665857
106 102922 -2188591.601160
107 216337 -2188569.788221
108 313579 -2188504.349404
109 490134 -2188373.471768
110 381725 -2188308.032951
111 393796 -2188242.594133
112 230972 -2188220.781194
113 65561 -2188089.903558
114 322787 -2187959.025923
115 301541 -2187893.587105
116 53535 -2187806.335348
117 154372 -2187719.083592
118 208158 -2187653.644774
119 427063 -2187610.018896
120 201238 -2187544.580078
121 368567 -2187500.954199
122 501272 -2187479.141260
123 359792 -2187457.328321
124 443693 -2187435.515382
125 271671 -2187413.702443
126 469519 -2187370.076564
127 419368 -2187326.450686
128 9165 -2187304.637746
129 192512 -2187282.824807
130 341115 -2187195.573050
131 212808 -2187086.508354
132 177300 -2187064.695415
133 140788 -2186999.256597
134 295911 -2186890.191901
135 338509 -2186824.753084
136 195115 -2186737.501327
137 436141 -2186693.875448
138 335314 -2186672.062509
139 144771 -2186606.623691
140 514626 -2186541.184874
141 446137 -2186519.371934
142 264241 -2186410.307238
143 46602 -2186235.803725
144 429875 -2186213.990785
145 168961 -2186148.551968
146 358409 -2186104.926089
147 540902 -2186017.674332
148 208503 -2185974.048454
149 321551 -2185952.235515
150 272470 -2185864.983758
151 406080 -2185777.732001
152 36150 -2185581.415548
153 177961 -2185559.602609
154 38856 -2185472.350852
155 538613 -2185363.286156
156 319798 -2185276.034399
157 538611 -2185210.595581
158 319799 -2185145.156764
159 1685 -2185123.343824
160 17988 -2184992.466189
161 467164 -2184970.653250
162 17990 -2184905.214432
163 220023 -2184774.336797
164 207734 -2184665.272101
165 366334 -2184599.833283
166 412292 -2184534.394465
167 82842 -2184447.142709
168 319209 -2184403.516830
169 7679 -2184359.890952
170 354396 -2184338.078012
171 163878 -2184316.265073
172 489297 -2184250.826256
173 500489 -2184229.013316
174 161586 -2184207.200377
175 166344 -2184098.135681
176 141379 -2184010.883924
177 327998 -2183945.445106
178 332673 -2183880.006289
179 160702 -2183858.193350
180 265022 -2183836.380410
181 275181 -2183814.567471
182 375429 -2183596.438079
183 247852 -2183530.999261
184 368375 -2183509.186322
185 211498 -2183356.495748
186 166361 -2183269.243991
187 299058 -2183247.431051
188 206679 -2183181.992234
189 233157 -2183072.927538
190 343553 -2183051.114598
191 343609 -2183029.301659
192 230971 -2183007.488720
193 85369 -2182963.862842
194 298449 -2182920.236963
195 37629 -2182898.424024
196 153631 -2182876.611085
197 64738 -2182767.546389
198 184418 -2182745.733449
199 176810 -2182723.920510
200 308766 -2182614.855814
201 380019 -2182505.791118
202 308768 -2182418.539361
203 10456 -2182396.726422
204 308767 -2182374.913483
205 174374 -2182353.100543
206 196643 -2182309.474665
207 75360 -2182287.661726
208 20897 -2182244.035847
209 301316 -2182178.597030
210 233534 -2182113.158212
211 28893 -2182069.532334
212 357569 -2182025.906455
213 452171 -2182004.093516
214 384955 -2181916.841759
215 462280 -2181807.777063
216 259208 -2181720.525306
217 121105 -2181698.712367
218 167215 -2181655.086488
219 543364 -2181589.647671
220 208227 -2181546.021792
221 180357 -2181524.208853
222 140174 -2181327.892400
223 112313 -2181262.453582
224 396595 -2181175.201825
225 112326 -2181066.137129
226 414633 -2180978.885373
227 521099 -2180869.820676
228 293362 -2180826.194798
229 50774 -2180760.755980
230 208548 -2180738.943041
231 184634 -2180651.691284
232 134714 -2180608.065406
233 280696 -2180586.252467
234 15433 -2180520.813649
235 247771 -2180477.187770
236 375983 -2180455.374831
237 406941 -2180346.310135
238 477152 -2180280.871317
239 140183 -2180106.367804
240 425017 -2179953.677229
241 45873 -2179910.051351
