iter  AnomalyNodeRemoved  LL
0 NA -1717383.201211
1 470925 -1717171.887893
2 31531 -1716897.920344
3 274356 -1716787.362418
4 450423 -1716696.396365
5 378469 -1716571.147936
6 545965 -1716246.961193
7 274565 -1716203.832306
8 421445 -1716070.706638
9 5988 -1716006.778545
10 212906 -1715940.505187
11 439012 -1715789.949732
12 508153 -1715617.982237
13 107493 -1715489.006567
14 124889 -1715467.508812
15 290019 -1715403.012422
16 480376 -1715316.996122
17 408304 -1715273.685837
18 548405 -1715230.685384
19 188580 -1715101.709972
20 413927 -1715080.214086
21 235272 -1714929.742946
22 548063 -1714886.751192
23 40470 -1714822.263561
24 240425 -1714757.775930
25 376532 -1714714.784176
26 30712 -1714671.792422
27 359808 -1714628.800668
28 254968 -1714607.304791
29 83239 -1714542.817160
30 308550 -1714521.321283
31 260988 -1714499.825406
32 9254 -1714435.337775
33 544170 -1714048.411988
34 84392 -1713704.477956
35 49756 -1713382.039801
36 367150 -1713317.552170
37 96642 -1712973.618138
38 379445 -1712737.163490
39 287388 -1712565.196474
40 247465 -1712522.204720
41 427287 -1712393.229458
42 427272 -1712328.741827
43 124353 -1712307.245950
44 157250 -1712285.750073
45 44794 -1712221.262442
46 203956 -1712135.278934
47 53601 -1712113.783057
48 543470 -1712027.799549
49 187400 -1711834.336656
50 205705 -1711640.873763
51 248167 -1711576.386132
52 240814 -1711554.890255
53 40962 -1711533.394378
54 344795 -1711468.906747
55 538028 -1711425.914993
56 445154 -1711404.419116
57 224493 -1711361.427362
58 1179 -1711318.435607
59 116532 -1711232.452099
60 506979 -1711167.964468
61 1178 -1711081.980960
62 110049 -1711038.989206
63 169883 -1710995.997452
64 505357 -1710953.005698
65 329562 -1710931.509821
66 545148 -1710910.013944
67 498669 -1710867.022190
68 199043 -1710845.526313
69 450869 -1710824.030436
70 60902 -1710759.542805
71 420101 -1710716.551051
72 163289 -1710695.055174
73 214536 -1710673.559297
74 304197 -1710652.063420
75 389693 -1710566.079912
76 339464 -1710480.096404
77 352852 -1710458.600527
78 185907 -1710437.104650
79 167309 -1710415.608773
80 21935 -1710394.112896
81 103440 -1710329.625265
82 402840 -1710286.633511
83 503450 -1710265.137634
84 131821 -1710243.641757
85 341066 -1710157.658249
86 417022 -1710114.666495
87 168596 -1710028.682987
88 326179 -1709964.195356
89 341065 -1709856.715971
90 412844 -1709749.236585
91 267477 -1709727.740708
92 46688 -1709598.765446
93 485136 -1709491.286061
94 136850 -1709426.798430
95 259242 -1709297.823168
96 160598 -1709276.327291
97 546060 -1709233.335537
98 67376 -1709211.839660
99 548076 -1709125.856152
100 38338 -1709061.368521
101 224105 -1708953.889136
102 478464 -1708910.897382
103 473759 -1708889.401505
104 181916 -1708867.905628
105 545964 -1708738.930366
106 507890 -1708008.070547
107 12630 -1707879.095285
108 546995 -1707728.624146
109 187443 -1707685.632392
110 146483 -1707664.136515
111 546892 -1707621.144761
112 209982 -1707578.153007
113 34774 -1707492.169499
114 117363 -1707341.698360
115 314285 -1707191.227221
116 152860 -1707083.747836
117 247229 -1706997.764328
118 182091 -1706911.780820
119 485850 -1706804.301434
120 290854 -1706675.326172
121 290852 -1706589.342664
122 359697 -1706524.855033
123 71751 -1706417.375648
124 343564 -1706395.879771
125 462307 -1706374.383894
126 456364 -1706245.408632
127 496809 -1706137.929247
128 496811 -1706094.937493
129 157019 -1706051.945739
130 407772 -1706008.953985
131 57564 -1705944.466354
132 380954 -1705922.970477
