iter  AnomalyNodeRemoved  LL
0 NA -1238823.076845
1 176683 -1238631.324104
2 118840 -1238446.024645
3 98270 -1238136.975458
4 47331 -1237983.717453
5 372995 -1237861.696652
6 73329 -1237722.534435
7 163503 -1237627.468967
8 497492 -1237475.073888
9 453829 -1237209.178598
10 122448 -1237095.993003
11 221989 -1236878.015079
12 535132 -1236709.696253
13 139646 -1236039.505926
14 402404 -1235777.457712
15 357201 -1235627.096523
16 134389 -1235541.633708
17 356434 -1235436.660470
18 414507 -1235409.847532
19 274590 -1235300.959035
20 58484 -1235155.311812
21 83390 -1234988.706142
22 511417 -1234865.058636
23 319430 -1234598.432518
24 34012 -1234475.322231
25 220840 -1234454.695795
26 268466 -1234434.075111
27 511323 -1234413.520732
28 456406 -1234208.415959
29 380635 -1234126.229939
30 264404 -1234044.036373
31 148509 -1233941.449815
32 410044 -1233879.350562
33 187121 -1233858.725219
34 225710 -1233755.994872
35 274988 -1233735.450191
36 484769 -1233632.901350
37 454314 -1233571.375652
38 380243 -1233427.819425
39 356294 -1233304.771354
40 500534 -1233222.739319
41 364154 -1233120.199283
42 13042 -1232997.151241
43 286942 -1232956.135226
44 339953 -1232874.103198
45 89093 -1232853.595191
46 480234 -1232833.087183
47 530045 -1232628.007112
48 329138 -1232525.467076
49 154893 -1232279.370991
50 433516 -1232053.782912
51 333477 -1231910.226862
52 96932 -1231828.194834
53 451990 -1231643.622769
54 375289 -1231582.098748
55 95647 -1231500.066719
56 398166 -1231459.050705
57 467636 -1231336.002662
58 342614 -1231294.986648
59 196822 -1231253.970634
60 485361 -1231192.446612
61 246692 -1231171.938605
62 297091 -1231151.430598
63 61307 -1231130.922591
64 212587 -1231048.890562
65 252867 -1230966.858534
66 348789 -1230946.350527
67 284992 -1230925.842520
68 519495 -1230843.810491
69 96435 -1230741.270455
70 500742 -1230638.730420
71 195715 -1230577.206398
72 428013 -1230536.190384
73 145527 -1230515.682377
74 322434 -1230495.174370
75 414041 -1230413.142341
76 354651 -1230331.110313
77 310593 -1230269.586291
78 46011 -1230228.570277
79 198081 -1230208.062270
80 60785 -1230167.046255
81 20861 -1230023.490205
82 366027 -1229920.950170
83 277305 -1229859.426148
84 283718 -1229736.378106
85 253358 -1229695.362091
86 238751 -1229592.822056
87 319507 -1229572.314048
88 531158 -1229551.806041
89 78456 -1229531.298034
90 434660 -1229490.282020
91 99957 -1229449.266006
92 18208 -1229264.693941
93 423716 -1229121.137891
94 435505 -1228977.581841
95 130412 -1228936.565827
96 445192 -1228895.549813
97 258253 -1228854.533799
98 374366 -1228834.025791
99 276016 -1228793.009777
100 70098 -1228731.485756
101 312576 -1228628.945720
102 465836 -1228608.437713
103 291163 -1228546.913691
104 116154 -1228505.897677
105 521598 -1228485.389670
106 526801 -1228403.357642
107 261348 -1228095.737534
108 498764 -1227931.673477
109 426084 -1227788.117427
110 378221 -1227644.561377
111 542664 -1227439.481306
112 210735 -1227275.417249
113 359702 -1227008.813156
114 108978 -1226926.781128
115 26676 -1226885.765113
116 465168 -1226844.749099
117 269637 -1226475.604971
118 394106 -1226332.048921
119 186407 -1226044.936821
120 358551 -1226003.920806
121 395958 -1225942.396785
122 435977 -1225901.380771
123 485811 -1225880.872764
124 388154 -1225860.364756
125 145602 -1225819.348742
126 300621 -1225696.300699
127 284228 -1225593.760664
128 250378 -1225532.236642
129 458156 -1225470.712621
