287144	288160
287144	315774
228057	112524
228057	448733
3480	394569
3480	144733
3480	170905
477975	438469
477975	137249
477975	313895
477975	524540
370257	36032
370257	316333
370257	488170
370257	102237
460068	308903
460068	56344
508772	470724
508772	374644
508772	348538
508772	407897
508772	68497
89379	485909
469949	38473
469949	6874
469949	201547
469949	85102
469949	125579
469949	295504
469949	455987
469949	215124
469949	504014
469949	263673
469949	437558
425870	396723
425870	275585
425870	35547
256904	369923
477258	302869
477258	536229
477258	528953
439010	56344
439010	308903
439010	73420
256909	165803
256909	463454
256909	452712
256909	36806
5984	186356
19390	531214
19390	175408
19390	66244
214079	227525
214079	168099
82444	317389
82444	472827
82444	37981
82444	458358
260522	35287
215308	389772
215308	431591
215308	64916
215308	45473
452890	246119
452890	31447
452890	434727
452890	320405
452890	505177
215305	488165
215304	415471
215304	82631
215304	427371
215304	472623
215304	466021
215304	442195
215304	201593
215304	267622
215304	99418
215304	353439
215304	195155
215304	460672
215304	504313
215304	365227
83894	222074
83894	163981
83894	145336
498601	186814
498601	300933
498601	35547
498601	453582
498601	302543
498601	459711
498601	117520
498601	156323
498601	413547
498601	38195
498601	99794
498601	245869
498601	477468
498601	97922
498601	338867
498601	89769
498601	392182
498601	69653
498601	510065
498601	67899
498601	260979
498601	227553
498601	76292
498601	99544
498601	94268
498601	387124
498601	533876
498601	132800
498601	402703
498601	500052
498601	229962
498601	415130
498601	385771
498601	462846
498601	174037
498601	250966
498601	199867
498601	256912
498601	253435
498601	357433
498601	284440
498601	42470
498601	388480
498601	19160
498601	31721
498601	64942
498601	295840
498601	180576
498601	428357
359105	304998
300255	248691
300255	18981
300255	219238
300255	181364
300255	327520
300255	18071
300255	541615
235380	448283
235385	31313
235385	205743
235385	103409
235385	151210
489162	220641
489162	198694
88397	189769
489161	215049
401247	151273
401247	34743
401247	378043
401247	143297
401247	9707
401244	253575
401244	494616
218841	325009
218841	479630
218841	440135
279505	168155
97159	538776
97159	444650
97159	258093
97159	140515
97159	65409
97152	135898
97152	107970
36701	194462
36701	350242
36701	539491
195516	170539
195516	351524
195516	285136
195516	432971
195516	368884
479367	68027
479367	496728
479367	233039
19978	299495
19978	220127
19978	226458
472594	203053
472594	396432
472594	420267
245821	491049
245821	477837
245821	477931
512876	479073
512876	398712
512876	69693
512876	520843
323055	527012
323055	178809
323055	215760
323055	16352
323055	104087
323055	329469
323055	372413
323055	166518
323055	143610
323055	346987
323055	122081
323055	273162
323055	265118
323055	86388
323055	233262
323055	381947
323055	156387
323055	455021
323055	296254
323055	269812
323055	131067
323055	492628
323055	73223
323055	483458
323055	303385
323055	401124
323055	35653
323055	500522
323055	507965
323055	324226
323055	410299
323055	373404
323055	163615
323055	225587
323055	437
323055	466885
245822	241891
245822	304012
245822	245462
245822	532766
245822	263867
245822	220935
245822	252890
245822	275675
245822	521098
245822	309370
245822	210179
245822	474124
245822	303604
245822	272295
245822	452443
153776	528119
153776	117435
153776	519337
153776	412397
153776	19244
153776	163868
153776	441870
153776	3933
153776	541373
153776	380679
153776	449112
153776	356738
153776	112022
153776	358209
153776	181215
153776	7734
153776	187809
52460	246129
52460	241806
52460	82625
100019	44609
100019	392684
100019	337183
63024	50062
362381	239109
362381	421439
362381	33384
362381	119598
362381	85321
63021	317375
63021	87761
63028	155502
63028	291897
63028	35171
63028	303939
63028	20347
63028	420554
63028	475489
46799	339188
49563	84272
49563	540602
49563	438076
247460	76135
247460	18361
247460	22163
461895	150047
461895	47145
461895	487110
461895	143679
411437	408631
411437	530451
411437	288357
461890	519346
461890	447475
500608	227608
500608	517037
500608	10476
500608	198900
500607	300622
500607	9948
500607	146990
500607	213227
61956	5034
61956	107315
61956	372881
61956	422286
61956	210982
61956	325508
491726	154387
491726	77335
491726	149395
491726	17470
491726	204199
491726	206748
491726	368882
491726	173582
491726	80705
491726	484830
154272	298996
154272	349524
344694	460480
344694	288986
344694	245203
344694	232015
168081	264356
168081	226545
168081	477468
168081	353036
168081	256789
499262	12639
499262	287717
499262	36286
499262	161518
254670	286371
254670	14581
254670	459085
254670	69407
254674	261807
254674	109953
254674	379302
254674	404236
458809	514997
458809	450647
458809	330362
458809	343053
458809	96662
458809	196855
458809	149844
458809	463402
458809	313253
458809	255901
458809	400482
458809	119954
458809	246875
160257	97975
160257	3206
160257	222565
160257	198450
160257	122514
160257	398664
160257	39518
160257	224597
160257	413460
160257	131458
458805	446524
458805	463882
458805	488143
458805	20957
458805	371264
506607	320405
506607	230702
506607	92909
46866	463642
46866	184386
46866	256179
46866	330808
46866	262749
46866	387475
158719	294419
158719	426222
246725	366503
246725	397801
246725	238114
246725	171976
324436	518778
324436	441988
324436	75490
324436	323195
211553	96161
211553	272848
211553	326687
211553	339461
211553	245203
90316	216593
90316	66994
90316	102816
90316	8749
488786	101071
176686	317076
176686	71824
176686	45857
176686	51549
479256	331177
479256	233309
479256	206952
479256	49998
479256	294587
418614	336204
418614	339346
418614	507544
176682	89778
176682	510470
176682	86629
269812	287023
269812	323055
269812	227360
269812	35653
418618	469292
418618	332262
418618	199754
418618	166888
418618	291850
112958	318598
112958	162072
112958	144349
112958	253264
112958	346660
513054	180336
513054	497178
513054	19579
427567	57546
427567	459339
427567	419517
256299	69222
256299	462591
256299	418504
256299	426824
256299	180336
256299	203976
462352	180603
462352	484551
462352	297231
462352	472638
462352	256286
352785	38491
352785	495861
352785	459067
352785	176583
352785	69682
352785	22148
352785	191824
462350	344949
462350	477098
462350	522224
427561	366476
427561	155505
237528	250733
237528	209835
13059	275746
13059	107505
13059	98808
13059	258090
355458	394569
355458	4373
355458	147209
118802	394753
13052	204703
13052	316496
13052	118001
13052	25675
258944	198659
258944	32977
94541	457356
94541	418900
94541	406605
94541	228245
94541	5092
94541	249116
94541	237713
94541	386604
94541	283585
94541	181292
94541	78003
94541	235168
264995	114407
264995	425568
264995	502997
264995	107919
256121	538787
256121	247643
256121	163410
256121	346067
256121	361107
256121	417903
256121	188481
256121	540563
256121	398130
62082	272323
62082	285600
62082	119185
62082	362350
62082	3514
62082	2079
62082	277922
62082	301234
62082	379304
62082	375233
62082	428265
62082	346662
252636	41172
252636	261076
252636	377940
252636	155837
252636	222040
252636	339603
290480	358024
290480	237946
290480	359942
175087	191050
175087	294558
175087	362857
143170	176472
143170	257469
143170	43725
143170	31731
143170	356366
143171	333575
143171	53347
143171	256040
143171	27878
216028	163231
216028	477063
216028	28636
216028	103285
498604	533573
498604	287915
498604	465996
498604	272223
498604	253223
498604	294525
498604	218255
498604	32287
498604	166385
498604	346246
498604	478671
498604	18527
498604	473111
498604	216340
460856	58271
460856	132237
460856	485047
460856	288393
216022	247581
216022	99944
216022	113064
216022	49400
433885	396480
433885	9726
433885	496503
433885	352957
433885	118218
433881	326713
433881	540293
433881	317366
433881	164604
413103	533133
413103	85988
413103	145816
413103	363081
83761	372155
179854	333432
179854	451028
179854	216174
179855	322667
179855	518309
179855	251360
179855	150169
179855	183980
179855	501761
179855	356775
179855	122497
179855	97230
179855	154589
179855	320405
27618	82652
296887	507773
296887	395005
296887	186599
179859	35497
179859	190583
179859	382284
179859	426986
129233	123833
129233	473342
344451	311096
344451	324444
344451	298537
495894	123895
495894	186356
59031	137279
59031	240252
59031	197497
59031	264814
290732	495991
290732	130180
381180	518500
192880	515707
192880	396726
388673	334382
388673	455754
388673	182150
388673	366482
357999	341977
357999	60720
357999	175829
192887	45146
192887	25270
388676	445543
388676	307789
388676	299040
174687	90682
174687	527054
174687	23553
202032	218714
202032	26990
202032	147750
202032	468359
202032	440373
357996	530903
357996	18634
357996	234944
357996	52819
357996	59279
357996	262257
357996	294217
357992	175148
357992	495567
357992	157105
357992	97274
357992	417706
503720	205641
503720	476440
503720	180260
503720	381197
503720	70759
503720	225196
8549	66856
8549	402962
8549	160652
8549	214045
8549	260771
12835	454389
12835	280317
12835	299777
12835	523858
12835	93151
532443	449404
497498	343311
92262	162673
92262	78323
119047	21117
119047	72590
305992	370338
305992	404915
305992	66094
399002	533325
399002	96235
399002	535969
399002	90150
399002	60080
399002	229630
399002	337121
399002	397820
399002	475974
399002	26435
399002	397768
50412	441636
50412	345803
50412	364355
50412	410776
305998	453767
305998	315491
305998	356201
305998	254156
305998	328734
223200	389649
223200	293988
223200	120632
55628	411758
55628	2125
55628	31329
55628	414552
55628	347106
55628	144411
55628	399136
55628	46470
55628	287886
55628	340955
55628	408234
55628	229103
55628	529430
55628	134790
55628	161135
189103	260536
523057	241505
523057	357449
523057	34778
523057	381394
523057	271412
523057	298779
523057	224683
523057	41712
55624	517441
55624	519816
149929	75148
149929	339461
149929	384966
149929	362497
85173	318864
85173	320718
85173	262250
85173	85628
52819	57193
52819	387011
52819	326177
52819	59279
52819	363184
52819	357996
149924	159482
149924	495352
149924	172106
149924	433588
381727	25772
381727	166385
381727	391870
381727	487954
381727	413317
107898	384076
107898	45412
107892	472638
107892	145750
107892	255140
107892	3250
107892	201609
107892	327305
107892	235460
217045	426321
217045	387959
217045	32652
217045	53880
217045	502676
217045	402044
217045	140062
217045	531919
217045	486079
8292	125266
8292	367336
8292	360999
469515	159807
469515	324440
75530	92133
75530	366295
75530	535160
75530	209869
75530	348437
75530	326202
75530	67864
75530	116149
75530	318177
75530	460330
65269	326735
65269	192022
150169	528831
150169	320405
150169	179855
150169	265024
424489	66804
65266	229610
87661	62895
87661	37559
316127	74484
350770	487240
350770	311132
350770	167825
395	417281
395	203216
395	46295
250565	227857
399	98860
399	531353
399	232015
258237	217190
258237	180072
258237	104762
354646	133606
258232	262377
258232	511250
258232	522309
354643	274425
354643	446306
354643	374080
289794	449234
289794	458358
182522	49959
182522	505084
32226	520344
32226	62387
32226	258164
32226	282390
32226	455390
266457	165889
266457	483957
165618	157360
165618	447918
165618	161240
165618	162805
536378	79676
536378	449525
536378	199623
536378	472972
536378	330904
536378	258507
536378	417485
536378	22691
536378	485946
536378	325308
536378	109132
536378	78013
536378	36761
93135	78586
93135	368791
93135	215465
93135	471153
536377	252036
536377	94825
536377	536083
536377	112424
536377	344947
536377	419362
104270	282771
104270	225709
104270	335793
104270	133668
389697	346799
389697	2924
389697	414932
389697	79193
389697	191824
389697	270298
389697	367087
389697	527193
389697	513625
482537	482513
482537	127260
482537	489580
482537	362796
482537	492911
482537	123119
482537	473316
482537	237151
482537	371639
482537	443635
482537	441689
482537	350478
482537	462032
482537	347543
482537	44776
482537	79469
482537	245282
389690	452636
505390	173674
505390	427215
505390	346976
505390	104178
505390	82390
505391	147079
505391	95224
505391	146417
505391	380368
505391	40954
222555	18376
222555	73281
431629	251483
289240	97343
289240	190983
99855	67443
99855	143829
99855	168778
75947	39551
533477	373271
533477	273024
533477	126920
52107	476980
52107	408687
250381	222074
250381	514376
250381	309948
250381	25675
105634	132330
105634	481608
105634	263025
105634	73887
105634	380184
105634	125084
105634	148996
105634	476677
293616	45146
293616	25270
143998	507544
260881	110258
260881	76561
260881	411053
260881	464401
260881	512046
377784	84355
377784	94981
377784	425661
377784	183480
451594	507179
451594	140670
451594	302773
451594	160009
451594	305421
