iter  AnomalyNodeRemoved  LL
0 NA -1250066.372444
1 193176 -1249975.865019
2 150673 -1249471.872391
3 37974 -1249228.509607
4 535132 -1249172.783648
5 139646 -1248736.361381
6 402404 -1248507.132309
7 357201 -1248438.008328
8 134389 -1248393.820480
9 356434 -1248350.737703
10 414507 -1248293.646051
11 265103 -1248228.318788
12 514005 -1248155.488806
13 96445 -1248073.370116
14 274590 -1247970.824349
15 58484 -1247827.268048
16 83390 -1247663.203245
17 511417 -1247540.154883
18 319430 -1247273.550786
19 34012 -1247150.502743
20 346389 -1247068.470714
21 433633 -1246576.278542
22 101956 -1246186.626407
23 394198 -1245858.498292
24 158655 -1245796.974271
25 355390 -1245776.466264
26 511323 -1245755.958257
27 454314 -1245694.434235
28 380243 -1245550.878185
29 356294 -1245427.830143
30 500534 -1245345.798114
31 364154 -1245243.258078
32 13042 -1245120.210035
33 286942 -1245079.194021
34 339953 -1244997.161993
35 89093 -1244976.653986
36 480234 -1244956.145978
37 329138 -1244853.605943
38 154893 -1244607.509857
39 433516 -1244381.921778
40 333477 -1244238.365729
41 96932 -1244156.333700
42 451990 -1243971.761636
43 375289 -1243910.237614
44 95647 -1243828.205586
45 398166 -1243787.189571
46 467636 -1243664.141529
47 342614 -1243623.125514
48 196822 -1243582.109500
49 485361 -1243520.585479
50 246692 -1243500.077472
51 297091 -1243479.569464
52 252867 -1243377.029429
53 348789 -1243336.013414
54 111997 -1243315.505407
55 363955 -1243294.997400
56 96435 -1243192.457364
57 500742 -1243089.917329
58 195715 -1243028.393307
59 428013 -1242987.377293
60 145527 -1242966.869286
61 322434 -1242946.361279
62 473923 -1242925.853272
63 20861 -1242782.297222
64 366027 -1242679.757186
65 277305 -1242618.233165
66 283718 -1242495.185122
67 253358 -1242454.169107
68 238751 -1242351.629072
69 531158 -1242331.121065
70 78456 -1242310.613058
71 434660 -1242269.597043
72 355417 -1242249.089036
73 99957 -1242208.073022
74 18208 -1242023.500958
75 423716 -1241879.944908
76 345750 -1241551.816793
77 3878 -1241285.212701
78 414119 -1241059.624622
79 491064 -1241039.116615
80 509830 -1240936.576579
81 202529 -1240813.528536
82 442118 -1240649.464479
83 366820 -1240567.432451
84 466642 -1240423.876401
85 511680 -1240341.844372
86 176938 -1240198.288322
87 372964 -1240095.748287
88 346223 -1240075.240279
89 525557 -1239993.208251
90 332312 -1239726.604158
91 296533 -1239480.508072
92 74921 -1239295.936008
93 472037 -1239234.411987
94 77934 -1239213.903980
95 435505 -1239070.347930
96 130412 -1239029.331915
97 445192 -1238988.315901
98 258253 -1238947.299887
99 374366 -1238926.791880
100 329942 -1238906.283873
101 526801 -1238824.251844
102 261348 -1238516.631737
103 498764 -1238352.567680
104 426084 -1238209.011630
105 378221 -1238065.455580
106 542664 -1237860.375509
107 359702 -1237573.263409
108 108978 -1237491.231380
109 26676 -1237450.215366
110 465168 -1237388.691344
111 269637 -1236999.039209
112 394106 -1236855.483159
113 186407 -1236547.863052
114 358551 -1236506.847037
115 395958 -1236445.323016
116 435977 -1236404.307002
117 485811 -1236383.798995
118 388154 -1236363.290987
119 145602 -1236322.274973
120 300621 -1236199.226930
121 284228 -1236096.686895
122 250378 -1236035.162873
123 458156 -1235973.638852
124 413512 -1235912.114830
125 248030 -1235850.590809
126 507217 -1235789.066788
127 383101 -1235768.558780
128 357497 -1235748.050773
129 357490 -1235645.510738
130 134884 -1235542.970702
131 111641 -1235460.938673
132 318037 -1235419.922659
133 155493 -1235378.906645
134 441637 -1235358.398638
135 329644 -1235255.858602
136 17752 -1235214.842588
137 165308 -1235173.826573
