180166	320897
180166	153323
180166	310069
180166	37923
180166	457528
145205	329554
110554	326641
110554	335667
110554	15470
110554	290084
110554	110954
388923	205176
388923	508961
388923	387942
541132	493396
541132	62528
541132	78324
541132	262729
541132	269392
145202	100377
244335	390751
393571	37704
393571	251388
393571	487385
393571	360757
393571	457928
393571	541615
101765	311725
101765	265211
101765	433907
101765	251544
101765	82470
101765	348862
165281	154969
165281	524361
165286	540848
165286	420863
165286	233348
165286	336991
460068	308903
460068	56344
118639	179758
118639	370694
378946	461623
378946	71366
378946	513607
378946	62195
378946	363690
338330	361120
338330	131744
338330	161277
103890	500223
103890	331310
256909	36806
256909	165803
256909	452712
256909	463454
318731	465591
318731	353656
399730	117993
82193	235756
82193	350065
82193	510125
82193	494112
48894	541965
48894	475878
304011	207297
304011	21652
452890	246119
452890	31447
452890	434727
452890	320405
452890	505177
266044	56061
266044	28257
266044	434995
266046	116065
266046	239492
266046	51351
300255	248691
300255	541615
300255	327520
300255	18981
300255	219238
262749	285313
262749	256179
262749	330808
262749	89675
262749	366602
262749	387475
262749	46866
235380	448283
420336	46383
420336	102783
88397	189769
205119	150561
27379	320774
27379	147018
27379	223000
27379	440628
27379	104098
27379	259719
27379	174989
254370	403548
254370	359352
254370	324544
254370	466641
254370	287701
479586	537557
479586	522258
479586	519635
479586	91920
479586	357271
479586	237645
75948	198717
148150	180102
279857	300521
279857	113058
279857	219184
56127	254233
56127	519940
130036	64465
130036	47552
130036	541965
130036	109038
56129	513394
56129	25719
98644	338184
98644	527193
98644	432971
527218	16853
75944	49824
206708	34514
206708	279002
206708	175368
206708	47280
389461	263342
389461	452305
298065	323569
165822	234502
165822	532494
165822	205408
165822	351575
165822	188527
165822	494940
165822	12740
165822	402771
165822	55226
165822	296953
165822	112153
165822	145732
165822	13761
165822	290267
165822	478234
165822	51390
165822	73534
386186	508071
386186	260023
386186	289733
386186	266792
386186	404195
501094	290521
51843	307771
51843	224686
533373	524185
533373	164649
533373	28052
195516	432971
195516	351524
195516	170539
242925	29552
242925	145788
242925	220642
242925	528570
214780	458131
214780	399208
479366	86626
479366	525437
479366	216356
193773	515144
193773	213912
193773	237628
193773	542880
22487	372155
22487	348265
22487	231562
22487	381150
22487	65205
149205	346193
149205	67855
149205	405837
149205	202281
149205	35851
293464	406786
293464	71711
293464	183461
293464	357871
293464	150408
293464	168023
293464	323037
293464	272257
293464	261362
193774	237245
473312	374660
473312	163813
499142	276886
250199	79365
250199	452347
250199	169625
100019	44609
100019	392684
100019	337183
362381	239109
362381	421439
362381	33384
362381	119598
362381	85321
396275	80716
396275	420159
475429	52136
475429	265821
475429	500596
475429	148216
478470	141371
478470	175285
478470	166276
362432	386288
362432	388832
9523	3514
9523	250451
9523	427130
9523	375233
348595	402932
348595	292686
348595	256570
348595	410495
150607	468343
150607	210415
150607	186719
150607	107029
150607	519896
135694	66527
135694	186546
135694	241269
135694	409385
308903	504467
308903	477215
308903	56344
308903	460068
308903	91588
173544	100754
173544	169108
173544	232015
65509	240321
401651	390346
401651	176075
401651	111602
219308	239583
219308	423638
250877	281153
250877	518119
250877	365552
250877	305735
346627	125655
346627	16347
346627	439583
346627	225196
346627	254727
84125	454562
358502	151310
358502	359985
363525	279198
363525	280675
134619	312117
134349	16210
134349	287817
134349	268250
134349	185067
134349	491170
134349	133976
134349	159112
134349	41831
64455	48496
64455	443085
64455	268811
