iter  AnomalyNodeRemoved  LL
0 NA -1704220.334140
1 470925 -1703916.807422
2 31531 -1703648.344522
3 274356 -1703522.069210
4 450423 -1703438.610300
5 378469 -1703356.610782
6 545965 -1703028.155961
7 274565 -1702984.214908
8 421445 -1702853.181795
9 370254 -1702786.268515
10 505376 -1702733.180421
11 505370 -1702711.230698
12 505380 -1702668.196539
13 5988 -1702625.203798
14 212906 -1702560.715190
15 439012 -1702410.242725
16 508153 -1702238.271538
17 107493 -1702109.281047
18 124889 -1702087.782598
19 290019 -1702023.294333
20 480376 -1701937.310455
21 408304 -1701894.318247
22 548405 -1701851.325979
23 188580 -1701722.349554
24 82440 -1701679.356729
25 430260 -1701636.363600
26 546305 -1701571.874112
27 544233 -1701528.879185
28 205303 -1701141.947757
29 238637 -1700755.016443
30 548063 -1700712.015780
31 40470 -1700647.527558
32 240425 -1700583.039917
33 376532 -1700540.048163
34 30712 -1700497.056409
35 359808 -1700454.064655
36 254968 -1700432.568778
37 83239 -1700368.081147
38 308550 -1700346.585270
39 260988 -1700325.089393
40 9254 -1700260.601762
41 544170 -1699873.675976
42 84392 -1699529.741943
43 49756 -1699207.303788
44 176067 -1699099.824403
45 2757 -1698970.849141
46 176073 -1698884.865633
47 176070 -1698820.378002
48 408638 -1698777.386248
49 507491 -1698691.402740
50 28867 -1698626.915109
51 302697 -1698519.435724
52 227203 -1698454.948093
53 124353 -1698433.452216
54 157250 -1698411.956339
55 418616 -1698390.460462
56 389452 -1698218.493445
57 54178 -1698132.509937
58 425543 -1697982.038798
59 119535 -1697896.055290
60 428381 -1697831.567659
61 352232 -1697810.071782
62 40962 -1697788.575905
63 224493 -1697745.584151
64 1178 -1697659.600643
65 110049 -1697616.608889
66 169883 -1697573.617135
67 505357 -1697530.625381
68 329562 -1697509.129504
69 450869 -1697487.633627
70 60902 -1697423.145996
71 214536 -1697401.650119
72 304197 -1697380.154242
73 389693 -1697294.170734
74 339464 -1697208.187226
75 352852 -1697186.691349
76 185907 -1697165.195472
77 167309 -1697143.699595
78 21935 -1697122.203718
79 103440 -1697057.716087
80 402840 -1697014.724333
81 503450 -1696993.228456
82 131821 -1696971.732579
83 341065 -1696864.253193
84 412844 -1696756.773808
85 267477 -1696735.277931
86 46688 -1696606.302669
87 469261 -1696563.310915
88 485136 -1696455.831530
89 546060 -1696412.839776
90 67376 -1696391.343899
91 548076 -1696305.360391
92 228696 -1696240.872760
93 378636 -1696176.385129
94 228699 -1696068.905744
95 109991 -1696004.418113
96 38338 -1695939.930482
97 422748 -1695918.434605
98 378640 -1695853.946974
99 142208 -1695810.955220
100 547810 -1695767.963466
101 547807 -1695681.979958
102 362576 -1695381.037679
103 132666 -1695295.054171
104 28656 -1694994.111893
105 525732 -1694800.649000
106 7170 -1694736.161369
107 507067 -1694650.177861
108 314285 -1694499.706722
109 152860 -1694392.227337
110 247229 -1694306.243829
111 182091 -1694220.260321
112 485850 -1694112.780936
113 290854 -1693983.805674
114 290852 -1693897.822166
115 456408 -1693811.838657
116 456364 -1693704.359272
117 385054 -1693575.384010
118 496809 -1693489.400502
119 496811 -1693467.904625
120 157019 -1693424.912871
121 407772 -1693381.921117
122 57564 -1693317.433486
123 380954 -1693295.937609
124 354517 -1693188.458224
125 460001 -1693102.474716
126 79915 -1693080.978839
127 81995 -1693037.987085
