iter  AnomalyNodeRemoved  LL
0 NA -1629896.421375
1 470925 -1550900.428355
2 34765 -1525753.810838
3 82440 -1561743.987848
4 370254 -1538923.994963
5 144429 -1568142.471888
6 505376 -1528160.466891
7 430260 -1562149.769192
8 505370 -1519155.673098
9 510587 -1564213.750567
10 344795 -1571937.661344
11 176067 -1581898.787011
12 505380 -1546913.762943
13 82994 -1566037.713988
14 543470 -1594414.058180
15 264139 -1561152.198751
16 117950 -1554321.606132
17 2757 -1543183.678734
18 176073 -1549257.628081
19 178101 -1546641.716687
20 538028 -1554712.419301
21 167309 -1528346.274234
22 520911 -1562506.529883
23 370394 -1539369.261130
24 314285 -1537631.527360
25 176070 -1568809.488981
26 408638 -1548429.081308
27 507491 -1554105.579615
28 28867 -1554145.319336
29 445154 -1568122.717120
30 193820 -1564598.283533
31 302697 -1562901.878985
32 54178 -1573946.263497
33 367150 -1533564.529530
34 171017 -1571408.894882
35 227203 -1539471.440870
36 418616 -1541981.946752
37 132666 -1566576.743071
38 389452 -1548081.916940
39 507067 -1545801.589037
40 228696 -1561137.796535
41 247465 -1539050.144565
42 152860 -1558496.561279
43 427287 -1540863.820043
44 548076 -1570151.809268
45 425543 -1559419.114860
46 96642 -1555004.333008
47 427272 -1570395.379137
48 187400 -1548338.921670
49 248167 -1544250.509668
50 240814 -1569173.905250
51 379445 -1544269.463653
52 498669 -1557523.670665
53 287388 -1540279.583732
54 228699 -1570053.632704
55 205705 -1584762.370714
56 54171 -1572511.952381
57 422748 -1572150.162483
58 116493 -1542387.705731
59 1179 -1545121.613813
60 119535 -1523435.290532
61 142208 -1558806.973557
62 428381 -1557720.153313
63 116532 -1575568.374210
64 352232 -1551419.160334
65 228326 -1565447.942589
66 199043 -1577338.086089
67 506979 -1560779.494556
68 55790 -1532249.963013
69 365978 -1532246.508958
70 181813 -1551386.404210
71 249223 -1571031.248537
72 103440 -1572225.324202
73 545098 -1537434.637963
74 341066 -1553955.625357
75 28656 -1552909.966588
76 359697 -1537089.412275
77 548045 -1555318.728988
78 546060 -1561330.579424
79 44794 -1568103.890699
80 302744 -1560003.028704
81 417022 -1539520.968668
82 247229 -1581256.118382
83 525732 -1539145.573594
84 79915 -1567529.267628
85 257650 -1549205.174064
86 508517 -1536673.877324
87 456364 -1542497.139574
88 101708 -1555352.228037
89 7170 -1538893.068046
90 161612 -1544951.765844
91 182091 -1568975.858995
92 168596 -1555154.547154
93 24142 -1540674.683803
94 52107 -1534889.994446
95 46790 -1541745.381199
96 223397 -1566237.502635
97 242271 -1543705.781202
98 71751 -1549591.204659
99 9347 -1563351.026733
100 224105 -1552536.508539
