iter  AnomalyNodeRemoved  LL
0 NA -4026630.682216
1 450423 -4025600.648384
2 378469 -4025312.016544
3 545965 -4024716.370493
4 274565 -4024416.795847
5 421445 -4024037.666040
6 5988 -4023621.466768
7 212906 -4023188.955101
8 379419 -4022863.095560
9 94077 -4022787.585970
10 118673 -4022514.398940
11 82440 -4022435.669744
12 430260 -4022376.795367
13 233519 -4022156.047505
14 304680 -4021948.922639
15 277772 -4021879.475336
16 479715 -4021718.342908
17 301439 -4021648.563215
18 6888 -4021625.658620
19 97157 -4021602.752755
20 130495 -4021511.142112
21 40470 -4021442.434055
22 240425 -4021373.725830
23 376532 -4021327.919629
24 30712 -4021259.208898
25 359808 -4021213.394236
26 83239 -4021144.686124
27 548063 -4021121.783490
28 308550 -4021098.880858
29 260988 -4021075.978226
30 499268 -4020984.367698
31 404154 -4020869.854538
32 505626 -4020778.244010
33 404150 -4020755.341378
34 210623 -4020732.438746
35 446705 -4020663.730850
36 283694 -4020640.828218
37 415435 -4020572.120323
38 463567 -4020503.412427
39 415427 -4020457.607163
40 363452 -4020388.899267
41 198625 -4020365.996635
42 533398 -4020343.094003
43 491772 -4020320.191371
44 53953 -4020274.386107
45 39809 -4020251.483475
46 238876 -4020205.678211
47 107235 -4020136.970315
48 393488 -4019724.722940
49 427536 -4019701.820308
50 457135 -4019678.917676
51 214536 -4019656.015044
52 304197 -4019633.112412
53 402840 -4019587.307148
54 503450 -4019564.404516
55 131821 -4019541.501884
56 375204 -4019495.696620
57 541049 -4019472.793988
58 88986 -4019335.378196
59 540644 -4019266.670300
60 92926 -4019243.767668
61 249223 -4019197.962405
62 191747 -4019152.157141
63 392354 -4019106.351877
64 407772 -4019060.546613
65 380954 -4019014.741349
66 49564 -4018968.936085
67 72020 -4018923.130821
68 13194 -4018854.422925
69 406822 -4018808.617661
70 267876 -4018510.883446
71 77013 -4018281.857126
72 236908 -4018167.343966
73 496719 -4017938.317646
74 166938 -4017869.609750
75 405295 -4017548.972903
76 163040 -4017342.849215
77 531221 -4017274.141319
78 31163 -4017228.336055
79 316683 -4017205.433423
80 454809 -4017136.725528
81 422716 -4017090.920264
82 217899 -4017068.017632
83 323988 -4016976.407104
84 463294 -4016861.893944
85 539229 -4016793.186048
86 391609 -4016724.478152
87 37848 -4016655.770256
88 8030 -4016632.867624
89 22997 -4016541.257096
90 348414 -4016518.354464
91 154840 -4016495.451832
92 539053 -4016472.549200
93 353737 -4016426.743937
94 341197 -4016358.036041
95 47330 -4016312.230777
96 90318 -4016037.399193
97 205686 -4015968.691297
98 405056 -4015716.762346
99 539944 -4015579.346554
100 407469 -4015487.736026
101 279828 -4015396.125498
102 107423 -4015327.417602
103 359121 -4015304.514970
104 167489 -4015281.612338
105 45638 -4014915.170227
106 495908 -4014892.267595
107 163424 -4014846.462331
108 190814 -4014800.657067
109 148066 -4014754.851803
110 469661 -4014663.241275
111 370017 -4014480.020219
112 191215 -4014457.117587
113 372341 -4014434.214955
114 313812 -4014411.312323
115 26389 -4014388.409692
116 535566 -4014319.701796
117 81084 -4014296.799164
118 90999 -4014159.383372
119 111283 -4014113.578108
120 263030 -4014044.870212
121 72053 -4013999.064948
122 511258 -4013976.162316
123 447413 -4013953.259684
124 168544 -4013930.357052
125 262926 -4013884.551788
126 174899 -4013792.941260
127 165371 -4013770.038628
128 178738 -4013724.233364
129 186617 -4013655.525469
130 33810 -4013586.817573
131 173736 -4013563.914941
132 375953 -4013518.109677
133 457929 -4013449.401781
134 448998 -4013403.596517
135 464256 -4013357.791253
136 16427 -4013334.888621
137 464252 -4013151.667565
138 406611 -4013105.862301
139 241701 -4013037.154405
140 364760 -4012853.933350
141 359456 -4012762.322822
142 354193 -4012693.614926
143 31152 -4012647.809662
144 31150 -4012556.199134
145 167422 -4012510.393870
146 395693 -4012441.685974
147 102019 -4012395.880710
148 544442 -4012372.978078
149 546194 -4012350.075446
150 219670 -4012304.270183
151 537304 -4012258.464919
152 257695 -4012166.854391
153 544729 -4011914.925439
154 544728 -4011754.607015
155 547836 -4011548.483328
156 547392 -4011296.554376
157 547393 -4011159.138584
158 547394 -4011044.625424
159 547009 -4010907.209633
160 544726 -4010815.599105
161 544727 -4010792.696473
162 544734 -4010746.891209
163 544732 -4010678.183313
164 544731 -4010586.572785
165 520701 -4010540.767521
166 173342 -4010426.254361
167 329503 -4010334.643833
168 58894 -4010243.033306
169 102756 -4010151.422778
170 435500 -4010082.714882
171 435477 -4009830.785930
172 500880 -4009693.370138
173 500896 -4009487.246451
174 317866 -4009418.538555
175 445748 -4009326.928027
176 149547 -4009304.025395
177 503047 -4009258.220131
178 468258 -4009189.512235
179 46322 -4008960.485915
180 185844 -4008754.362228
181 122870 -4008548.238540
182 524737 -4008502.433276
183 440408 -4008479.530644
184 501243 -4008456.628012
185 454122 -4008387.920116
186 21607 -4008342.114852
187 78421 -4008319.212220
188 501421 -4008273.406956
189 351076 -4008227.601692
190 257449 -4008158.893797
191 416727 -4008021.478005
192 484122 -4007998.575373
193 257443 -4007929.867477
194 313697 -4007723.743789
195 259776 -4007563.425365
196 388660 -4007471.814838
197 138325 -4007357.301678
198 223046 -4007151.177990
199 122622 -4006967.956934
200 111726 -4006853.443774
201 147107 -4006761.833247
202 305899 -4006624.417455
203 529642 -4006578.612191
204 529643 -4006532.806927
205 494448 -4006509.904295
206 284408 -4006441.196399
207 494451 -4006418.293767
208 103372 -4006395.391135
209 82822 -4006349.585871
210 428336 -4006280.877975
211 297429 -4006235.072711
212 142070 -4006166.364815
213 201238 -4006097.656920
214 368567 -4006051.851656
215 501272 -4006028.949024
216 359792 -4006006.046392
217 240772 -4005891.533232
218 78595 -4005799.922704
219 214544 -4005754.117440
220 255907 -4005708.312176
221 474931 -4005685.409544
222 98880 -4005662.506912
223 271671 -4005639.604280
224 190422 -4005456.383225
225 257956 -4005341.870065
226 543618 -4005250.259537
227 542889 -4005112.843745
228 246920 -4004975.427953
229 444970 -4004929.622689
230 542890 -4004838.012161
231 542891 -4004769.304266
232 542893 -4004723.499002
233 381516 -4004700.596370
234 531338 -4004677.693738
235 332135 -4004586.083210
236 395227 -4004448.667418
237 373569 -4004402.862154
238 36892 -4004379.959522
239 80460 -4004357.056890
240 476022 -4004173.835834
