iter  AnomalyNodeRemoved  LL
0 NA -1668666.853686
1 43104 -1667784.191777
2 322213 -1667608.074165
3 310596 -1667530.168190
4 237245 -1667340.946461
5 393793 -1667200.471705
6 123442 -1667128.585700
7 162667 -1667021.914966
8 240101 -1666804.263315
9 407311 -1666586.388478
10 445024 -1666478.685993
11 213667 -1666456.929460
12 504751 -1666327.632904
13 539099 -1666306.046862
14 504382 -1666283.277055
15 538402 -1666247.176286
16 159770 -1666213.412562
17 393813 -1666187.202759
18 320710 -1666143.985959
19 47386 -1666014.731957
20 264360 -1665971.633974
21 305777 -1665842.355565
22 512654 -1665777.426293
23 515763 -1665755.661287
24 52198 -1665734.106591
25 312894 -1665712.564649
26 430005 -1665691.023047
27 195154 -1665626.398380
28 387730 -1665583.315271
29 527001 -1665497.149054
30 331844 -1665454.065945
31 509715 -1665432.524391
32 305585 -1665410.982836
33 397612 -1665281.733511
34 540025 -1665238.650402
35 469276 -1665217.108848
36 469921 -1665195.567294
37 201150 -1665174.025740
38 523385 -1665152.484186
39 403383 -1665130.956957
40 21328 -1665109.762249
41 352713 -1665086.223503
42 118669 -1665064.803688
43 208611 -1665043.735841
44 345376 -1665022.332210
45 478402 -1665000.930321
46 118647 -1664979.529659
47 113786 -1664957.795428
48 85418 -1664936.387057
49 397574 -1664914.990435
50 228220 -1664893.594180
51 157207 -1664872.198276
52 142244 -1664850.802329
53 353788 -1664829.406561
54 93942 -1664808.011298
55 400453 -1664786.606760
56 198117 -1664765.215040
57 77206 -1664743.915522
58 469564 -1664722.626899
59 464471 -1664701.653300
60 138553 -1664680.369404
61 33393 -1664659.083777
62 529221 -1664637.798872
63 377519 -1664616.514635
64 123874 -1664595.231023
65 376174 -1664573.948333
66 416972 -1664552.666131
67 187537 -1664531.384150
68 173716 -1664510.105188
69 107077 -1664488.512105
70 119420 -1664464.915247
71 238367 -1664443.669340
72 348491 -1664422.427193
73 435561 -1664401.187929
74 163101 -1664379.951580
75 532219 -1664358.717260
76 170009 -1664337.483127
77 401285 -1664316.249292
78 62008 -1664295.015797
79 125800 -1664273.782925
80 285472 -1664252.871513
81 531407 -1664231.661811
82 458841 -1664210.452542
83 282069 -1664189.244711
84 174105 -1664168.038596
85 25137 -1664146.847598
86 258143 -1664125.657589
87 19745 -1664104.467952
