iter  AnomalyNodeRemoved  LL
0 NA -3753054.187884
1 379419 -3752379.157307
2 94077 -3752144.820401
3 118673 -3751512.213458
4 548406 -3750703.488133
5 548089 -3749924.854010
6 547095 -3749531.791207
7 548099 -3748886.757428
8 283694 -3748679.530985
9 282070 -3748445.939087
10 427536 -3748226.863550
11 457135 -3748004.954689
12 214536 -3742543.886171
13 304197 -3742119.060719
14 503450 -3741541.035201
15 341065 -3740863.932420
16 412844 -3740364.739165
17 485136 -3739251.491512
18 267477 -3738653.005260
19 469261 -3730770.401714
20 46688 -3730039.832097
21 547810 -3729405.545466
22 547807 -3729061.391422
23 362576 -3728438.241013
24 90447 -3727931.639688
25 546790 -3727594.254831
26 151778 -3726920.930678
27 205303 -3726499.231196
28 134091 -3726365.760812
29 503503 -3726281.853840
30 862 -3726045.480319
31 478573 -3725903.755571
32 159009 -3725788.927072
33 87885 -3725743.033479
34 90318 -3725467.751454
35 205686 -3725398.838712
36 405056 -3725146.489823
37 539944 -3725009.050022
38 407469 -3724917.427338
39 279828 -3724825.805415
40 107423 -3724757.095586
41 359121 -3724734.192599
42 167489 -3724711.289902
43 151776 -3724688.387264
44 238637 -3724299.042519
45 17760 -3724253.237255
46 482687 -3724207.431991
47 127170 -3724184.529359
48 191139 -3724161.626727
49 12056 -3724115.821463
50 519640 -3723909.697775
51 544233 -3723886.795144
52 452774 -3723840.989880
53 487171 -3723772.281984
54 140576 -3723749.379352
55 99940 -3723726.476720
56 216073 -3723703.574088
57 153708 -3723680.671456
58 262926 -3723634.866192
59 174899 -3723543.255664
60 165371 -3723520.353032
61 375953 -3723474.547768
62 457929 -3723405.839872
63 448998 -3723360.034608
64 395751 -3723337.131976
65 314362 -3723314.229344
66 75401 -3723291.326712
67 546618 -3723199.716185
68 10922 -3723108.105657
69 10920 -3723062.300393
70 192656 -3723039.397761
71 10911 -3722924.884601
72 134113 -3722879.079337
73 368172 -3722856.176705
74 387246 -3722810.371441
75 356771 -3722787.468809
76 179911 -3722764.566177
77 190422 -3722581.345121
78 257956 -3722466.831962
79 543618 -3722375.221434
80 542889 -3722237.805642
81 246920 -3722100.389850
82 444970 -3722054.584586
83 542890 -3721962.974058
84 542891 -3721894.266162
85 332135 -3721802.655635
86 373569 -3721733.947739
87 36892 -3721688.142475
88 296324 -3721665.239843
89 428712 -3721482.018787
90 194298 -3721436.213523
91 377553 -3721413.310891
92 408832 -3721390.408259
93 208503 -3721344.602995
94 321551 -3721321.700363
95 22796 -3721275.895099
96 213711 -3721138.479308
