iter  AnomalyNodeRemoved  LL
0 NA -1261274.980430
1 515061 -1260954.386485
2 397081 -1260686.557657
3 525876 -1259974.720269
4 193176 -1259822.546867
5 150673 -1259311.596173
6 37974 -1259106.545683
7 497492 -1259009.374929
8 122448 -1258875.372992
9 221989 -1258688.936432
10 535132 -1258647.833244
11 139646 -1258217.121078
12 402404 -1257991.482352
13 357201 -1257929.544822
14 134389 -1257877.876560
15 356434 -1257833.518192
16 414507 -1257810.968539
17 265103 -1257769.903972
18 514005 -1257708.374796
19 96445 -1257626.276584
20 346389 -1257543.540710
21 433633 -1257028.898228
22 101956 -1256633.877317
23 461291 -1256387.634258
24 394198 -1256080.011712
25 158655 -1256018.487472
26 355390 -1255997.979432
27 268466 -1255977.471418
28 169922 -1255895.439387
29 285348 -1255751.883337
30 436941 -1255731.375329
31 408706 -1255649.343301
32 260991 -1255403.247215
33 314280 -1255321.215187
34 3878 -1255054.611094
35 509830 -1254911.055044
36 414119 -1254705.974972
37 95094 -1254644.450951
38 184933 -1254582.926930
39 417487 -1254418.862872
40 329138 -1254316.322837
41 154893 -1254070.226751
42 433516 -1253844.638673
43 96932 -1253742.098637
44 745 -1253721.590630
45 252867 -1253619.050594
46 348789 -1253578.034580
47 111997 -1253557.526573
48 363955 -1253537.018566
49 96435 -1253434.478530
50 500742 -1253331.938494
51 195715 -1253270.414473
52 428013 -1253229.398458
53 145527 -1253208.890451
54 322434 -1253188.382444
55 2230 -1253126.858423
56 76246 -1253003.810380
57 312849 -1252880.762337
58 17348 -1252778.222301
59 121970 -1252696.190273
60 301765 -1252655.174259
61 49538 -1252491.110201
62 533928 -1252470.602194
63 29477 -1252450.094187
64 60785 -1252409.078173
65 20861 -1252265.522123
66 366027 -1252162.982087
67 277305 -1252101.458066
68 283718 -1251978.410023
69 253358 -1251937.394009
70 238751 -1251834.853973
71 319507 -1251814.345966
72 355417 -1251793.837959
73 99957 -1251752.821945
74 18208 -1251568.249880
75 423716 -1251424.693830
76 63199 -1251404.185823
77 301202 -1251383.677816
78 85476 -1251363.169809
79 491064 -1251342.661802
80 236522 -1251322.153795
81 380126 -1251301.645787
82 36790 -1251281.137780
83 357077 -1251260.629773
84 436542 -1251240.121766
85 472652 -1251219.613759
86 108668 -1251199.105752
87 202529 -1251076.057709
88 442118 -1250911.993652
89 366820 -1250829.961623
90 466642 -1250686.405573
91 511680 -1250604.373545
92 176938 -1250460.817495
93 372964 -1250358.277459
94 346223 -1250337.769452
95 233179 -1250235.229416
96 56335 -1250112.181373
97 221763 -1249866.085288
98 148444 -1249702.021231
99 73922 -1249599.481195
100 403820 -1249517.449166
101 77934 -1249496.941159
102 435505 -1249353.385109
103 130412 -1249312.369095
104 445192 -1249271.353081
105 258253 -1249230.337066
106 374366 -1249209.829059
107 454290 -1249189.321052
108 84532 -1249086.781017
109 488210 -1249004.748988
110 181142 -1248963.732974
111 291163 -1248902.208952
112 116154 -1248861.192938
113 521598 -1248840.684931
114 526801 -1248758.652902
115 261348 -1248451.032795
116 498764 -1248286.968738
117 426084 -1248143.412688
118 378221 -1247999.856638
119 122205 -1247958.840624
120 542664 -1247753.760553
121 210735 -1247589.696495
122 359702 -1247323.092403
123 108978 -1247241.060374
124 26676 -1247200.044360
125 465168 -1247159.028346
126 269637 -1246789.884217
127 394106 -1246646.328167
128 186407 -1246359.216067
129 358551 -1246318.200053
