iter  AnomalyNodeRemoved  LL
0 NA -1073145.767080
1 228053 -1072995.667245
2 256901 -1072892.801738
3 96253 -1072848.557096
4 299986 -1072786.640208
5 331204 -1072723.256298
6 250294 -1072631.955702
7 218131 -1072587.085847
8 515066 -1072525.735968
9 362385 -1072448.185915
10 526261 -1072360.925864
11 499265 -1072290.292991
12 244695 -1072204.604757
13 57578 -1072100.796836
14 73773 -1071976.479023
15 429731 -1071914.326117
16 50156 -1071810.844410
17 529472 -1071790.151722
18 460850 -1071769.453623
19 242141 -1071748.390053
20 178156 -1071665.553907
21 495899 -1071644.854214
22 203761 -1071603.469495
23 192888 -1071582.777216
24 356649 -1071562.084964
25 107891 -1071541.392714
26 126461 -1071500.008223
27 336097 -1071458.623735
28 75537 -1071396.547002
29 297990 -1071313.777914
30 35878 -1071272.392919
31 37261 -1071231.004463
32 270119 -1071210.310180
33 104277 -1071106.848955
34 473332 -1071065.464474
35 490802 -1071003.387754
36 489312 -1070899.926555
37 110944 -1070879.234315
38 529539 -1070858.542075
39 75289 -1070837.849835
40 436938 -1070817.157595
41 474145 -1070796.465355
42 520626 -1070775.773115
43 330907 -1070713.696395
44 440514 -1070693.004155
45 103381 -1070548.158475
46 210091 -1070527.466235
47 461032 -1070486.081755
48 137559 -1070444.697275
49 346695 -1070424.005035
50 509645 -1070403.312795
51 234206 -1070341.236075
52 437711 -1070279.159355
53 273062 -1070258.467116
54 459755 -1070237.774876
55 517583 -1070134.313676
56 259387 -1070113.621436
57 475927 -1070072.236956
58 144173 -1070051.544716
59 24147 -1070030.852476
60 302184 -1070010.160236
61 267913 -1069989.467996
62 468115 -1069948.083516
63 190730 -1069927.391276
64 361733 -1069906.699036
65 143435 -1069886.006796
66 24085 -1069865.314556
67 374556 -1069823.930076
68 425003 -1069761.853356
69 229882 -1069720.468876
70 111959 -1069658.392156
71 524940 -1069617.007676
72 273534 -1069513.546477
73 101701 -1069472.161997
74 48860 -1069410.085277
75 410369 -1069244.547357
76 136327 -1069203.162877
77 121189 -1069182.470637
78 359343 -1069161.778397
79 485115 -1069141.086157
80 222396 -1069120.393917
81 121543 -1069099.701677
82 42811 -1069079.009437
83 208576 -1069058.317197
84 436485 -1069037.624957
85 513214 -1069016.932717
86 298963 -1068934.163757
87 252430 -1068892.779277
88 223146 -1068830.702558
89 83637 -1068810.010318
90 129430 -1068768.625838
91 349074 -1068706.549118
92 403233 -1068644.472398
93 390243 -1068603.087918
94 436225 -1068582.395678
95 388477 -1068499.626718
96 1316 -1068375.473278
97 467460 -1068313.396558
98 306332 -1068292.704318
99 82960 -1068209.935358
100 379274 -1068168.550879
101 48109 -1068085.781919
102 277341 -1068044.397439
103 158172 -1067982.320719
104 78347 -1067775.398319
105 31424 -1067589.168159
106 266612 -1067568.475919
107 464273 -1067485.706960
108 160867 -1067444.322480
109 377874 -1067402.938000
110 20484 -1067382.245760
111 304502 -1067361.553520
112 5860 -1067320.169040
113 410059 -1067196.015600
114 17354 -1067154.631120
115 70892 -1067092.554400
116 522006 -1067051.169920
117 147636 -1066989.093200
118 516249 -1066968.400960
119 100828 -1066947.708720
120 300046 -1066927.016480
121 536025 -1066864.939760
122 489336 -1066844.247520
123 427156 -1066802.863041
124 326073 -1066761.478561
125 45630 -1066740.786321
126 378274 -1066678.709601
127 427158 -1066554.556161
128 106314 -1066492.479441
129 510261 -1066471.787201
130 484567 -1066451.094961
131 97474 -1066409.710481
132 90125 -1066389.018241
133 307948 -1066326.941521
134 520512 -1066306.249281
135 62787 -1066285.557041
136 357815 -1066264.864801
137 536534 -1066182.095841
138 453142 -1066140.711361
139 34322 -1066037.250162
140 405293 -1065913.096722
141 248659 -1065871.712242
142 303123 -1065809.635522
143 350067 -1065747.558802
144 330327 -1065706.174322
145 63043 -1065644.097602
146 266609 -1065623.405362
147 110519 -1065540.636402
148 134943 -1065416.482963
149 100734 -1065395.790723
150 418217 -1065354.406243
151 62456 -1065313.021763
152 381988 -1065292.329523
153 350800 -1065271.637283
154 115923 -1065250.945043
155 313248 -1065188.868323
156 306918 -1065168.176083
157 40519 -1065126.791603
158 393219 -1065106.099363
159 332890 -1065023.330403
160 453815 -1064919.869203
161 52740 -1064837.100243
162 371169 -1064816.408003
163 215092 -1064775.023523
164 346487 -1064754.331283
165 532979 -1064712.946804
166 340506 -1064671.562324
167 146124 -1064630.177844
168 171029 -1064547.408884
169 473764 -1064443.947684
170 225430 -1064361.178724
171 513166 -1064319.794244
172 100069 -1064216.333044
173 75121 -1064195.640804
174 543168 -1064030.102885
175 233175 -1063947.333925
176 271595 -1063926.641685
177 92918 -1063802.488245
178 475002 -1063781.796005
179 317172 -1063699.027045
180 339763 -1063678.334805
181 117078 -1063574.873605
182 462935 -1063512.796885
183 38161 -1063430.027925
184 70340 -1063388.643445
185 370044 -1063326.566726
186 539452 -1063264.490006
187 334295 -1063223.105526
188 370042 -1063202.413286
189 231968 -1063140.336566
190 183622 -1063119.644326
191 276019 -1063098.952086
192 442343 -1063036.875366
193 451367 -1062974.798646
194 342726 -1062954.106406
195 524730 -1062933.414166
196 15532 -1062809.260726
197 448273 -1062747.184006
198 61858 -1062705.799526
199 501933 -1062685.107286
200 144047 -1062664.415047
201 185758 -1062623.030567
202 165172 -1062602.338327
203 323394 -1062581.646087
204 81811 -1062560.953847
205 454298 -1062519.569367
206 84923 -1062498.877127
207 276909 -1062457.492647
208 233956 -1062354.031447
209 165 -1062291.954727
210 101737 -1062209.185767
211 59231 -1062147.109047
212 405256 -1062126.416807
213 70947 -1062064.340087
214 306141 -1062043.647847
215 360659 -1062022.955607
216 463377 -1061981.571128
217 154417 -1061940.186648
218 47014 -1061898.802168
219 5248 -1061836.725448
220 497168 -1061774.648728
221 179666 -1061733.264248
222 192561 -1061588.418568
223 81328 -1061567.726328
224 212285 -1061484.957368
225 113171 -1061298.727209
226 338741 -1061236.650489
227 280733 -1061029.728089
228 535817 -1060946.959129
229 472821 -1060822.805689
230 41090 -1060802.113449
231 405067 -1060677.960009
232 159027 -1060636.575529
233 375547 -1060512.422090
234 86222 -1060491.729850
235 477985 -1060388.268650
236 201074 -1060326.191930
237 385380 -1060264.115210
238 163437 -1060243.422970
239 395759 -1060222.730730
240 206767 -1060160.654010
241 16160 -1060098.577290
242 199384 -1060036.500570
243 479137 -1060015.808330
244 182253 -1059995.116090
245 372544 -1059912.347131
246 426910 -1059891.654891
247 519918 -1059870.962651
248 245608 -1059850.270411
249 102512 -1059829.578171
250 521413 -1059746.809211
251 46841 -1059684.732491
252 65269 -1059664.040251
253 78356 -1059601.963531
254 214470 -1059581.271291
255 347173 -1059560.579051
256 161602 -1059477.810091
257 22278 -1059436.425611
258 145944 -1059270.887691
259 197783 -1059063.965292
260 388594 -1059043.273052
261 131681 -1058981.196332
262 61037 -1058960.504092
263 415763 -1058898.427372
264 93628 -1058857.042892
265 408510 -1058774.273932
266 513402 -1058753.581692
267 341240 -1058712.197212
268 109457 -1058691.504972
269 196551 -1058670.812732
270 444953 -1058650.120492
271 329802 -1058608.736012
272 146622 -1058525.967053
273 289615 -1058463.890333
274 102396 -1058443.198093
275 98316 -1058401.813613
276 299973 -1058381.121373
277 362844 -1058339.736893
278 246411 -1058277.660173
279 474459 -1058256.967933
280 120234 -1058215.583453
281 163930 -1058112.122253
282 497686 -1058091.430013
283 114977 -1057987.968813
284 530965 -1057967.276573
285 126332 -1057946.584333
286 231942 -1057925.892093
287 135739 -1057781.046414
288 112187 -1057760.354174
289 481515 -1057718.969694
290 403379 -1057636.200734
291 448965 -1057553.431774
292 359543 -1057449.970574
293 540012 -1057408.586094
294 15970 -1057387.893854
295 378102 -1057367.201614
296 403376 -1057325.817134
297 455389 -1057305.124894
298 410925 -1056994.741295
299 149186 -1056870.587855
300 478817 -1056829.203375
301 535101 -1056787.818895
302 83197 -1056767.126655
303 172064 -1056725.742175
304 175756 -1056705.049935
305 240536 -1056663.665455
306 277150 -1056642.973215
307 421106 -1056601.588735
308 152454 -1056580.896495
309 513501 -1056560.204255
310 90396 -1056539.512015
311 7680 -1056518.819775
312 118880 -1056498.127535
313 45330 -1056394.666336
314 85162 -1056291.205136
315 88360 -1056270.512896
316 301504 -1056167.051696
317 508327 -1056125.667216
318 76703 -1056042.898256
319 209222 -1055980.821536
320 339907 -1055939.437056
321 523184 -1055918.744816
322 263734 -1055898.052576
323 317 -1055877.360336
324 296568 -1055856.668096
325 460741 -1055835.975856
326 374003 -1055794.591376
327 360052 -1055753.206897
328 16541 -1055711.822417
329 533509 -1055649.745697
330 120240 -1055608.361217
331 17321 -1055484.207777
332 149347 -1055422.131057
333 425 -1055360.054337
334 461012 -1055339.362097
335 329267 -1055318.669857
336 444460 -1055256.593137
337 19575 -1055153.131937
338 97244 -1055111.747457
339 292679 -1055049.670738
340 170060 -1055008.286258
341 419808 -1054987.594018
342 250308 -1054925.517298
343 169158 -1054904.825058
344 250300 -1054884.132818
345 466375 -1054863.440578
346 223703 -1054842.748338
347 2215 -1054801.363858
348 22953 -1054739.287138
349 465410 -1054718.594898
350 385288 -1054677.210418
351 162046 -1054656.518178
352 285552 -1054615.133698
353 271497 -1054594.441458
354 250394 -1054553.056978
355 479510 -1054490.980258
356 483798 -1054428.903538
357 421026 -1054346.134579
358 291878 -1054325.442339
359 321924 -1054284.057859
360 184349 -1054263.365619
361 303473 -1054221.981139
362 104989 -1054201.288899
363 452347 -1054056.443219
364 79365 -1054015.058739
365 495201 -1053973.674259
366 142836 -1053932.289779
367 384230 -1053890.905299
368 12713 -1053849.520819
369 441790 -1053808.136339
370 27684 -1053766.751859
371 238054 -1053746.059619
372 438685 -1053663.290660
373 266091 -1053621.906180
374 239308 -1053601.213940
375 475511 -1053580.521700
376 338394 -1053435.676020
377 11002 -1053394.291540
378 211577 -1053352.907060
379 487524 -1053270.138100
380 232912 -1053228.753620
381 334439 -1053166.676900
382 111559 -1053145.984660
383 80962 -1053104.600180
384 395592 -1053083.907940
385 451031 -1053063.215700
386 220340 -1052980.446741
387 235314 -1052918.370021
388 464563 -1052856.293301
389 375465 -1052814.908821
390 170994 -1052752.832101
391 85640 -1052587.294181
392 350100 -1052566.601941
393 186955 -1052525.217461
394 204611 -1052504.525221
395 110184 -1052483.832981
396 226649 -1052463.140741
397 316740 -1052442.448501
398 512166 -1052421.756261
399 317451 -1052401.064021
400 456932 -1052380.371781
401 12414 -1052359.679541
402 503570 -1052338.987302
403 344771 -1052214.833862
404 508363 -1052173.449382
405 435906 -1052090.680422
406 79447 -1052049.295942
407 398119 -1052007.911462
408 493598 -1051987.219222
409 505223 -1051966.526982
410 408206 -1051842.373542
411 272963 -1051821.681302
412 336524 -1051800.989062
413 458952 -1051780.296822
414 215468 -1051738.912342
415 250940 -1051676.835622
416 123277 -1051656.143383
417 306824 -1051614.758903
418 542502 -1051594.066663
419 476000 -1051552.682183
420 363648 -1051511.297703
421 441026 -1051449.220983
422 259975 -1051428.528743
423 8853 -1051407.836503
424 307884 -1051387.144263
425 268227 -1051366.452023
426 495992 -1051325.067543
427 295234 -1051200.914103
428 107724 -1051159.529623
429 142466 -1051118.145143
430 178227 -1051056.068423
431 287427 -1051035.376183
432 540962 -1051014.683943
433 86768 -1050973.299463
434 192345 -1050952.607224
435 346880 -1050849.146024
436 468898 -1050787.069304
437 23179 -1050724.992584
438 271126 -1050683.608104
439 381242 -1050662.915864
440 355230 -1050642.223624
441 214477 -1050600.839144
442 111267 -1050559.454664
443 54415 -1050497.377944
444 428569 -1050476.685704
445 289692 -1050455.993464
446 452038 -1050435.301224
447 167711 -1050393.916744
448 2466 -1050352.532264
449 216382 -1050331.840024
450 47388 -1050290.455544
451 191069 -1050249.071065
452 125754 -1050228.378825
453 532497 -1050166.302105
454 458224 -1050145.609865
455 441985 -1050124.917625
456 478072 -1050104.225385
457 485635 -1050042.148665
458 470260 -1050021.456425
459 113976 -1050000.764185
460 142224 -1049959.379705
461 502109 -1049917.995225
462 314062 -1049897.302985
463 324300 -1049855.918505
464 224312 -1049835.226265
465 479304 -1049793.841785
466 83185 -1049773.149545
467 188635 -1049752.457305
468 176745 -1049648.996105
469 441614 -1049628.303865
470 360363 -1049586.919386
471 289342 -1049566.227146
472 159058 -1049524.842666
473 62133 -1049483.458186
474 261915 -1049400.689226
475 396640 -1049338.612506
476 133322 -1049297.228026
477 457429 -1049276.535786
478 264834 -1049255.843546
479 121229 -1049214.459066
480 166815 -1049173.074586
481 236992 -1049152.382346
482 459443 -1049110.997866
483 237154 -1049007.536666
484 3441 -1048986.844426
485 462026 -1048945.459946
486 454524 -1048904.075466
487 217324 -1048883.383227
488 88806 -1048862.690987
489 131697 -1048821.306507
490 208957 -1048800.614267
491 513900 -1048759.229787
492 35926 -1048655.768587
493 86988 -1048614.384107
494 65747 -1048531.615147
495 302162 -1048490.230667
496 236495 -1048448.846187
497 100492 -1048407.461707
498 121141 -1048366.077227
499 408402 -1048283.308267
500 529397 -1048200.539308
501 367579 -1048138.462588
502 146202 -1048097.078108
503 492679 -1048076.385868
504 255257 -1048055.693628
505 355025 -1048014.309148
506 447750 -1047931.540188
507 276826 -1047807.386748
508 167563 -1047766.002268
509 445385 -1047662.541068
510 526358 -1047641.848828
511 528958 -1047600.464348
512 238351 -1047559.079868
513 175648 -1047497.003149
514 344287 -1047455.618669
515 61249 -1047414.234189
516 244744 -1047331.465229
517 148892 -1047310.772989
518 197112 -1047269.388509
519 282043 -1047165.927309
520 97207 -1047124.542829
521 222958 -1047103.850589
522 68138 -1047021.081629
523 424783 -1046938.312669
524 459935 -1046855.543709
525 150948 -1046772.774750
526 418423 -1046752.082510
527 330683 -1046710.698030
528 382566 -1046690.005790
529 372502 -1046607.236830
530 324991 -1046586.544590
531 357355 -1046545.160110
532 508609 -1046503.775630
533 198467 -1046421.006670
534 204096 -1046400.314430
535 511863 -1046358.929950
536 430081 -1046276.160990
537 521881 -1046255.468750
538 234434 -1046234.776510
539 330833 -1046172.699790
540 84980 -1046110.623071
541 300773 -1046027.854111
542 265192 -1045986.469631
543 210434 -1045945.085151
544 330181 -1045883.008431
545 360267 -1045862.316191
546 525216 -1045841.623951
547 323421 -1045820.931711
548 532418 -1045800.239471
549 420923 -1045779.547231
550 115390 -1045758.854991
551 172575 -1045738.162751
552 121389 -1045676.086031
553 321680 -1045655.393791
554 396053 -1045634.701551
555 470103 -1045614.009311
556 310995 -1045551.932591
557 9685 -1045531.240351
558 71174 -1045489.855871
559 136315 -1045469.163631
560 350712 -1045427.779152
561 319788 -1045407.086912
562 48935 -1045345.010192
563 470476 -1045179.472272
564 382765 -1045158.780032
565 292653 -1045138.087792
566 288845 -1045055.318832
567 180298 -1045013.934352
568 129286 -1044993.242112
569 24480 -1044972.549872
570 69509 -1044889.780912
571 31402 -1044807.011952
572 10996 -1044786.319712
573 257065 -1044724.242993
574 539625 -1044558.705073
575 375008 -1044538.012833
576 45040 -1044496.628353
577 164075 -1044455.243873
578 423277 -1044393.167153
579 457509 -1044372.474913
580 521406 -1044331.090433
581 497857 -1044289.705953
582 381464 -1044269.013713
583 413504 -1044144.860273
584 97672 -1044062.091314
585 272464 -1044020.706834
586 85742 -1044000.014594
587 161455 -1043979.322354
588 442681 -1043958.630114
589 539930 -1043937.937874
590 204078 -1043896.553394
591 224230 -1043772.399954
592 233028 -1043668.938754
593 323716 -1043586.169794
594 257214 -1043544.785314
595 427387 -1043524.093074
596 520644 -1043503.400834
597 456496 -1043420.631874
598 99414 -1043379.247395
599 298433 -1043358.555155
600 337983 -1043317.170675
601 180015 -1043296.478435
602 487883 -1043255.093955
603 495282 -1043234.401715
604 533989 -1043193.017235
605 40216 -1043130.940515
606 273545 -1043110.248275
607 120283 -1043068.863795
608 194678 -1043027.479315
609 417469 -1042986.094835
610 341311 -1042944.710355
611 412268 -1042924.018115
612 496253 -1042841.249155
613 279096 -1042799.864675
614 267947 -1042779.172435
615 121771 -1042758.480195
616 507561 -1042717.095715
617 73119 -1042696.403476
618 521372 -1042675.711236
619 55016 -1042655.018996
620 314375 -1042613.634516
621 420206 -1042592.942276
622 253590 -1042572.250036
623 387897 -1042551.557796
624 83419 -1042510.173316
625 159978 -1042448.096596
626 455229 -1042386.019876
627 448560 -1042220.481956
628 495796 -1042179.097476
629 337736 -1042096.328516
630 342488 -1042075.636276
631 472674 -1042034.251796
632 3247 -1041992.867317
633 70753 -1041951.482837
634 539882 -1041930.790597
635 244306 -1041868.713877
636 274380 -1041785.944917
637 122051 -1041723.868197
638 28061 -1041703.175957
639 524808 -1041682.483717
640 167095 -1041641.099237
641 285912 -1041579.022517
642 258970 -1041516.945797
643 242928 -1041434.176837
644 455567 -1041413.484597
645 477795 -1041392.792357
646 511715 -1041372.100117
647 309542 -1041351.407877
648 35809 -1041310.023398
649 94436 -1041227.254438
650 73984 -1041206.562198
651 405094 -1041165.177718
652 209153 -1041144.485478
653 405328 -1041123.793238
654 372754 -1041082.408758
655 372575 -1041061.716518
656 499617 -1041041.024278
657 367600 -1040978.947558
658 221931 -1040896.178598
659 81923 -1040854.794118
660 80037 -1040730.640678
661 79320 -1040709.948438
662 45774 -1040647.871718
663 174741 -1040627.179479
664 28478 -1040606.487239
665 398724 -1040585.794999
666 135339 -1040523.718279
667 421104 -1040440.949319
668 96027 -1040420.257079
669 514962 -1040171.950199
670 430078 -1040151.257959
671 506978 -1040089.181239
672 388931 -1040047.796759
673 215650 -1039985.720039
674 298474 -1039923.643320
675 472157 -1039902.951080
676 522645 -1039882.258840
677 355570 -1039840.874360
678 126032 -1039799.489880
679 347362 -1039778.797640
680 334503 -1039571.875240
681 207216 -1039551.183000
682 248968 -1039530.490760
683 66829 -1039509.798520
684 446345 -1039489.106280
685 417777 -1039468.414040
686 68268 -1039447.721800
687 239955 -1039427.029560
688 51000 -1039364.952840
689 361044 -1039323.568360
690 56045 -1039240.799401
691 352190 -1039178.722681
692 305033 -1039158.030441
693 480614 -1039137.338201
694 79049 -1039116.645961
695 120695 -1039095.953721
696 184610 -1039033.877001
697 369569 -1039013.184761
698 126966 -1038971.800281
699 285076 -1038951.108041
700 504231 -1038909.723561
701 274281 -1038889.031321
702 164374 -1038868.339081
703 252282 -1038847.646841
704 296019 -1038785.570121
705 133337 -1038764.877881
706 45176 -1038744.185641
707 468360 -1038702.801161
708 525712 -1038661.416681
709 397941 -1038640.724441
710 2399 -1038620.032201
711 542473 -1038599.339961
712 464461 -1038537.263242
713 501274 -1038495.878762
714 359856 -1038475.186522
715 527603 -1038454.494282
716 167183 -1038433.802042
717 166800 -1038413.109802
718 116034 -1038392.417562
719 111133 -1038330.340842
720 291934 -1038309.648602
721 371044 -1038268.264122
722 438401 -1038247.571882
723 99590 -1038185.495162
724 366122 -1038144.110682
725 122171 -1038123.418442
726 430311 -1038040.649482
727 44937 -1037937.188282
728 33349 -1037771.650363
729 533084 -1037668.189163
730 530555 -1037647.496923
731 150847 -1037626.804683
732 91970 -1037606.112443
733 404047 -1037564.727963
734 330682 -1037544.035723
735 66835 -1037523.343483
