395540	288516
395540	38967
395540	238822
395540	68765
515626	512330
515626	469529
515626	253947
21239	222692
512330	515626
512330	253947
512330	320612
512330	469529
397776	538371
397776	69644
397776	175766
397776	95845
397776	320612
38967	442479
38967	395540
38967	438576
38967	380516
38967	352628
38967	288516
38967	9668
184412	442479
68765	222692
68765	442479
68765	395540
68765	438576
68765	380516
68765	399826
68765	288516
68765	179813
68765	9668
438576	238822
438576	442479
438576	68765
438576	380516
438576	288516
438576	38967
438576	162406
438576	9668
320612	512330
320612	397776
285343	222692
399826	179813
399826	222692
399826	175766
399826	68765
175766	399826
175766	368443
175766	397776
175766	222692
175766	179813
238822	395540
238822	288516
238822	438576
238822	380516
253947	512330
253947	515626
253947	469529
222692	68765
222692	21239
222692	285343
222692	399826
222692	175766
222692	179813
95845	397776
469529	512330
469529	515626
469529	253947
380516	238822
380516	442479
380516	68765
380516	438576
380516	352628
380516	288516
380516	38967
380516	162406
538371	397776
352628	288516
352628	38967
352628	380516
352628	442479
352628	9668
179813	399826
179813	222692
179813	175766
179813	68765
9668	442479
9668	68765
9668	438576
9668	352628
9668	288516
9668	38967
442479	184412
442479	68765
442479	438576
442479	380516
442479	352628
442479	288516
442479	38967
442479	162406
442479	9668
368443	175766
69644	397776
288516	238822
288516	442479
288516	68765
288516	395540
288516	438576
288516	380516
288516	352628
288516	38967
288516	162406
288516	9668
162406	288516
162406	438576
162406	442479
162406	380516
