iter  AnomalyNodeRemoved  LL
0 NA -2423154.825308
1 11541 -2422445.567170
2 33899 -2422086.124535
3 416476 -2421808.454096
4 11548 -2421285.367696
5 30672 -2421009.347864
6 97640 -2420658.992923
7 41954 -2420465.812121
8 502664 -2420310.523969
9 425875 -2420246.108550
10 425873 -2420111.522148
11 376985 -2419783.848529
12 366835 -2419718.397694
13 479743 -2419674.753139
14 164337 -2419652.823556
15 73739 -2419346.212764
16 536245 -2419128.018917
17 344940 -2419018.954165
18 381762 -2418997.141198
19 415032 -2418975.328236
20 311176 -2418931.702339
21 380036 -2418909.889376
22 545073 -2418822.637600
23 547479 -2418757.198750
24 546425 -2418735.385782
25 97157 -2418713.572833
26 130495 -2418626.321075
27 534913 -2418604.508136
28 280690 -2418582.695196
29 369826 -2418539.069318
30 286230 -2418517.256378
31 19974 -2418386.378742
32 151952 -2418364.565803
33 252481 -2418320.939924
34 346886 -2418299.126985
35 157495 -2418211.875228
36 427824 -2418190.062288
37 149147 -2418124.623471
38 35562 -2418015.558774
39 280281 -2417971.932896
40 192703 -2417950.119956
41 149145 -2417862.868199
42 171543 -2417775.616442
43 149139 -2417710.177625
44 149143 -2417688.364685
45 49568 -2417644.738807
46 49564 -2417622.925867
47 72020 -2417601.112928
48 489781 -2417492.048232
49 205696 -2417361.170596
50 24484 -2417208.480022
51 424909 -2417012.163568
52 175369 -2416837.660054
53 449723 -2416794.034176
54 491723 -2416772.221236
55 500603 -2416641.343601
56 51371 -2416575.904783
57 432282 -2416510.465965
58 51382 -2416488.653026
59 9453 -2416445.027147
60 482370 -2416423.214207
61 503657 -2416401.401268
62 113598 -2416314.149511
63 311227 -2416226.897753
64 53029 -2416183.271874
65 438860 -2416052.394238
66 108786 -2415943.329541
67 432807 -2415768.826027
68 402467 -2415659.761329
69 226958 -2415616.135448
70 91270 -2415594.322507
71 499268 -2415507.070748
72 404154 -2415398.006051
73 505626 -2415310.754294
74 404150 -2415288.941355
75 210623 -2415267.128416
76 256202 -2415201.689598
77 326291 -2415158.063719
78 214486 -2415092.624902
79 458808 -2415070.811963
80 83204 -2415048.999023
81 506603 -2415027.186084
82 51045 -2414983.560206
83 387856 -2414896.308449
84 94157 -2414852.682570
85 473690 -2414830.869631
86 454404 -2414743.617874
87 73502 -2414678.179057
88 529503 -2414634.553178
89 285366 -2414612.740239
90 357793 -2414547.301421
91 444995 -2414438.236725
92 429065 -2414372.797907
93 58469 -2414176.481454
94 203430 -2414132.855576
95 452619 -2414023.790880
96 165680 -2413718.409731
97 90314 -2413696.596792
98 302648 -2413652.970913
99 193820 -2413631.157974
100 415435 -2413565.719156
101 463567 -2413500.280339
102 415427 -2413456.654460
103 363452 -2413391.215643
104 280308 -2413325.776825
105 479736 -2413303.963886
106 62224 -2413282.150946
107 94543 -2413260.338007
108 155951 -2413238.525068
109 290483 -2413085.834493
110 483427 -2412889.518040
111 483435 -2412780.453344
112 483433 -2412715.014527
113 483431 -2412693.201588
114 65437 -2412431.446317
115 483422 -2412322.381621
116 44423 -2412235.129864
117 46066 -2412147.878107
118 237234 -2412038.813411
119 286973 -2411951.561654
120 286968 -2411907.935776
121 433884 -2411820.684019
122 386125 -2411798.871079
123 39809 -2411777.058140
124 54307 -2411624.367566
125 127811 -2411406.238174
126 346827 -2411035.418207
127 93249 -2410904.540571
128 93815 -2410839.101754
129 308902 -2410751.849997
130 247244 -2410620.972362
131 238876 -2410577.346483
132 107235 -2410511.907665
133 393488 -2410119.274760
134 497490 -2410053.835942
135 357761 -2410032.023003
136 493703 -2409988.397124
137 365445 -2409770.267732
138 103798 -2409530.325401
139 467419 -2409377.634826
140 294254 -2409290.383069
141 419250 -2409246.757191
142 25990 -2409115.879555
143 341236 -2409072.253677
144 31894 -2409028.627798
145 31895 -2409006.814859
146 375274 -2408963.188981
147 419254 -2408941.376042
148 498669 -2408897.750163
149 199043 -2408875.937224
150 390335 -2408745.059589
151 174358 -2408723.246649
152 151382 -2408657.807832
153 483379 -2408614.181953
154 534625 -2408526.930196
155 406634 -2408483.304318
156 263841 -2408439.678440
157 22672 -2408330.613743
158 389847 -2408068.858473
159 132013 -2408025.232594
160 137042 -2407698.038506
161 182138 -2407545.347931
162 288489 -2407392.657357
163 110497 -2407327.218539
164 331456 -2407283.592661
165 84573 -2407196.340904
166 84316 -2407152.715026
167 433515 -2407130.902086
168 446591 -2407109.089147
169 165614 -2407000.024451
170 302651 -2406912.772694
171 39223 -2406694.643302
172 41545 -2406520.139788
173 539490 -2406280.197457
174 350506 -2406192.945700
175 75281 -2406149.319821
176 355062 -2406040.255125
177 98592 -2405953.003368
178 505640 -2405887.564551
179 436513 -2405822.125733
180 112499 -2405713.061037
181 509591 -2405691.248098
182 52106 -2405669.435159
183 260883 -2405560.370462
184 387809 -2405429.492827
185 189129 -2405276.802253
186 373202 -2405211.363435
187 236093 -2405080.485800
188 144400 -2405058.672860
189 345521 -2404993.234043
190 198149 -2404840.543468
191 444247 -2404709.665833
192 361609 -2404578.788198
193 348122 -2404469.723501
194 461663 -2404382.471745
195 406622 -2404317.032927
196 340358 -2404273.407048
197 346686 -2404229.781170
198 39024 -2404207.968231
199 278902 -2404120.716474
200 241407 -2403968.025899
201 165779 -2403793.522386
202 453518 -2403684.457689
203 197143 -2403466.328297
204 15709 -2403422.702419
205 543449 -2403379.076540
206 456247 -2403291.824784
207 274593 -2403248.198905
208 475234 -2403204.573027
209 42223 -2403182.760087
210 62861 -2403160.947148
211 341068 -2403051.882452
212 219851 -2402921.004817
213 186938 -2402877.378938
214 117391 -2402790.127181
215 38699 -2402768.314242
216 119343 -2402724.688364
217 299892 -2402528.371911
218 399292 -2402484.746032
219 124922 -2402397.494275
220 502926 -2402288.429579
221 270741 -2402201.177822
222 387572 -2402179.364883
223 64488 -2402113.926066
224 20804 -2402026.674309
225 243805 -2402004.861370
226 59951 -2401939.422552
227 373296 -2401917.609613
228 197667 -2401895.796673
229 174471 -2401808.544917
230 344204 -2401721.293160
231 440425 -2401677.667281
232 25301 -2401655.854342
233 344202 -2401634.041403
234 103951 -2401590.415524
235 278394 -2401524.976707
236 130893 -2401481.350828
237 229804 -2401459.537889
238 445494 -2401415.912011
239 414227 -2401350.473193
240 200511 -2401306.847314
241 12860 -2401241.408497
242 259691 -2401197.782618
