iter  AnomalyNodeRemoved  LL
0 NA -1368144.064137
1 452894 -1367857.227244
2 147877 -1367619.534152
3 308439 -1366956.733019
4 102362 -1366804.981695
5 102514 -1366715.917250
6 391476 -1365437.501425
7 69178 -1365319.292451
8 226462 -1365200.822176
9 528105 -1365129.318192
10 63521 -1364918.427534
11 380653 -1364815.872554
12 358601 -1364669.066830
13 163503 -1364369.871770
14 169026 -1364225.301343
15 198890 -1364163.735627
16 133569 -1364081.697518
17 45458 -1364040.680898
18 425561 -1364020.172811
19 513591 -1363979.156777
20 497492 -1363917.632748
21 453829 -1363712.552672
22 122448 -1363610.012629
23 221989 -1363445.948570
24 504517 -1363363.916539
25 83243 -1363302.392516
26 506149 -1363281.884508
27 376469 -1363179.344469
28 25529 -1363076.804433
29 371836 -1363056.296425
30 535132 -1363015.280410
31 139646 -1362584.612260
32 402404 -1362359.024181
33 357201 -1362297.500159
34 134389 -1362256.484144
35 356434 -1362215.468130
36 414507 -1362194.960121
37 198443 -1362112.928092
38 489990 -1362051.404071
39 417049 -1362030.896063
40 220363 -1361989.880049
41 265103 -1361948.864035
42 514005 -1361887.340014
43 96445 -1361805.307985
44 274590 -1361702.767949
45 58484 -1361559.211899
46 83390 -1361395.147842
47 511417 -1361272.099799
48 319430 -1361005.495707
49 34012 -1360882.447664
50 223785 -1360779.907628
51 77667 -1360738.891614
52 430571 -1360677.367592
53 187418 -1360595.335564
54 324951 -1360513.303535
55 464994 -1360472.287521
56 126278 -1360390.255492
57 454321 -1360308.223464
58 158655 -1360246.699442
59 355390 -1360226.191435
60 161278 -1360164.667414
61 220840 -1360144.159407
62 268466 -1360123.651400
63 292980 -1360082.635385
64 445727 -1360021.111364
65 378180 -1359733.999264
66 289223 -1359631.459228
67 498716 -1359303.331114
68 169922 -1359221.299086
69 285348 -1359077.743036
70 436941 -1359057.235028
71 408706 -1358975.203000
72 260991 -1358729.106914
73 263230 -1358708.598907
74 479426 -1358565.042857
75 272148 -1358400.978800
76 489414 -1358216.406736
77 416982 -1357990.818657
78 180614 -1357949.802643
79 343412 -1357867.770614
80 521639 -1357765.230579
81 143299 -1357662.690543
82 458374 -1357621.674529
83 436556 -1357560.150507
84 511323 -1357539.642500
85 331896 -1357437.102465
86 378040 -1357355.070436
87 291343 -1357273.038407
88 51754 -1357211.514386
89 519883 -1357191.006379
90 314280 -1357108.974350
91 3878 -1356842.370258
92 509830 -1356698.814208
93 414119 -1356493.734136
94 456406 -1356288.654065
95 380635 -1356206.622036
96 264404 -1356124.590008
97 148509 -1356022.049972
98 410044 -1355960.525951
99 187121 -1355940.017943
100 225710 -1355837.477908
101 274988 -1355816.969901
102 484769 -1355714.429865
103 95094 -1355652.905843
104 184933 -1355591.381822
105 454314 -1355529.857801
106 380243 -1355386.301751
107 356294 -1355263.253708
108 500534 -1355181.221679
109 110210 -1354914.617586
110 133912 -1354627.505487
111 417487 -1354463.441429
112 480234 -1354442.933422
113 530045 -1354237.853351
114 382614 -1354032.773280
115 543541 -1353950.741251
116 229010 -1353889.217230
117 394244 -1353786.677194
118 343725 -1353725.153172
119 8287 -1353479.057087
120 465583 -1353458.549080
121 182078 -1353212.452994
122 16240 -1352904.832887
123 58541 -1352884.324880
124 386749 -1352822.800858
125 329138 -1352720.260823
126 154893 -1352474.164737
127 433516 -1352248.576659
128 333477 -1352105.020609
129 96932 -1352022.988580
130 451990 -1351838.416516
131 375289 -1351776.892494
132 95647 -1351694.860466
133 398166 -1351653.844452
134 467636 -1351530.796409
135 342614 -1351489.780394
136 196822 -1351448.764380
137 485361 -1351387.240359
138 246692 -1351366.732352
139 297091 -1351346.224344
140 58076 -1351243.684309
141 196757 -1351079.620252
142 239664 -1350915.556195
143 375128 -1350813.016159
144 169082 -1350689.968116
145 307739 -1350566.920073
146 61307 -1350546.412066
147 212587 -1350464.380037
148 252867 -1350382.348009
149 348789 -1350361.840002
150 201407 -1350259.299966
151 262879 -1349890.155838
152 452257 -1349582.535731
153 80778 -1349172.375588
154 174472 -1348762.215445
155 416431 -1348536.627366
156 96435 -1348434.087331
157 500742 -1348331.547295
158 195715 -1348270.023274
159 428013 -1348229.007259
160 145527 -1348208.499252
161 322434 -1348187.991245
162 414041 -1348105.959217
163 354651 -1348023.927188
164 310593 -1347962.403167
165 46011 -1347921.387152
166 198081 -1347900.879145
167 2230 -1347839.355124
168 76246 -1347716.307081
169 312849 -1347593.259038
170 17348 -1347490.719002
171 121970 -1347408.686974
172 301765 -1347367.670960
173 49538 -1347203.606902
174 533928 -1347183.098895
175 29477 -1347162.590888
176 60785 -1347121.574874
177 20861 -1346978.018824
178 366027 -1346875.478788
179 277305 -1346813.954767
180 283718 -1346690.906724
181 253358 -1346649.890710
182 238751 -1346547.350674
183 367178 -1346506.334660
184 509675 -1346465.318646
185 384434 -1346444.810638
186 531158 -1346424.302631
187 408764 -1346403.794624
188 355417 -1346383.286617
189 66808 -1346362.778610
190 99957 -1346321.762596
191 18208 -1346137.190531
192 423716 -1345993.634481
193 63199 -1345973.126474
194 301202 -1345952.618467
195 85476 -1345932.110460
196 491064 -1345911.602453
197 236522 -1345891.094446
198 380126 -1345870.586438
