iter  AnomalyNodeRemoved  LL
0 NA -1246493.754054
1 163503 -1246331.499906
2 535132 -1246242.056172
3 139646 -1245780.702005
4 402404 -1245523.055008
5 357201 -1245437.805139
6 134389 -1245393.031986
7 356434 -1245343.823274
8 414507 -1245322.161904
9 198443 -1245240.126078
10 417049 -1245219.613892
11 507573 -1245178.586444
12 265103 -1245137.527892
13 514005 -1245075.801311
14 96445 -1244993.255519
15 274590 -1244888.761903
16 58484 -1244745.181697
17 83390 -1244581.115780
18 511417 -1244458.067584
19 319430 -1244191.463440
20 34012 -1244068.415362
21 187418 -1243986.383280
22 324951 -1243904.351192
23 464994 -1243863.335109
24 126278 -1243781.302950
25 454321 -1243699.270886
26 268466 -1243678.762867
27 169922 -1243596.730826
28 285348 -1243453.174757
29 436941 -1243432.666733
30 408706 -1243350.634695
31 260991 -1243104.538591
32 511323 -1243084.030569
33 456406 -1242878.950482
34 380635 -1242796.918433
35 264404 -1242714.886392
36 148509 -1242612.346312
37 410044 -1242550.822251
38 187121 -1242530.314142
39 225710 -1242427.774025
40 274988 -1242407.265906
41 484769 -1242304.725563
42 95094 -1242243.200816
43 184933 -1242181.676014
44 454314 -1242120.151940
45 380243 -1241976.595882
46 356294 -1241853.547837
47 500534 -1241771.515809
48 480234 -1241751.007801
49 530045 -1241545.927730
50 329138 -1241443.387694
51 154893 -1241197.291609
52 433516 -1240971.703530
53 333477 -1240828.147480
54 96932 -1240746.115451
55 451990 -1240561.543387
56 375289 -1240500.019366
57 95647 -1240417.987337
58 398166 -1240376.971323
59 467636 -1240253.923280
60 342614 -1240212.907266
61 196822 -1240171.891252
62 485361 -1240110.367230
63 246692 -1240089.859223
64 297091 -1240069.351216
65 61307 -1240048.843209
66 212587 -1239966.811180
67 252867 -1239884.779152
68 348789 -1239864.271145
69 414041 -1239782.239116
70 354651 -1239700.207087
71 310593 -1239638.683066
72 46011 -1239597.667052
73 198081 -1239577.159045
74 2230 -1239515.635023
75 76246 -1239392.586980
76 312849 -1239269.538938
77 17348 -1239166.998902
78 473923 -1239146.490895
79 20861 -1239002.934845
80 366027 -1238900.394809
81 277305 -1238838.870788
82 283718 -1238715.822745
83 253358 -1238674.806731
84 238751 -1238572.266695
85 319507 -1238551.758688
86 531158 -1238531.250681
87 434660 -1238490.234666
88 355417 -1238469.726659
89 322513 -1238428.710645
90 496439 -1238387.694631
91 99957 -1238346.678616
92 18208 -1238162.106552
93 423716 -1238018.550502
94 133301 -1237977.534488
95 347411 -1237874.994452
96 300930 -1237751.946409
97 346223 -1237731.438402
98 525557 -1237649.406374
99 332312 -1237382.802281
100 296533 -1237136.706195
101 74921 -1236952.134131
102 472037 -1236890.610109
103 77934 -1236870.102102
104 276016 -1236829.086088
105 70098 -1236767.562067
106 312576 -1236665.022031
107 170496 -1236357.401924
108 159891 -1236275.369895
109 336764 -1236008.765803
110 311137 -1235926.733774
111 380634 -1235885.717760
112 270871 -1235803.685731
113 221136 -1235742.161710
114 23786 -1235701.145695
115 7483 -1235660.129681
116 180925 -1235619.113667
117 203615 -1235557.589645
118 153600 -1235516.573631
119 55553 -1235496.065624
120 465836 -1235475.557617
121 526801 -1235393.525588
122 261348 -1235085.905481
123 498764 -1234921.841424
124 426084 -1234778.285374
125 378221 -1234634.729324
126 122205 -1234593.713310
127 388154 -1234573.205303
128 145602 -1234532.189289
129 300621 -1234409.141246
130 284228 -1234306.601210
131 250378 -1234245.077189
132 458156 -1234183.553167
133 413512 -1234122.029146
134 248030 -1234060.505124
135 507217 -1233998.981103
136 383101 -1233978.473096
137 357497 -1233957.965089
138 195287 -1233937.457082
139 131632 -1233916.949074
140 483805 -1233814.409039
141 296389 -1233711.869003
142 226860 -1233609.328967
143 92158 -1233568.312953
144 469099 -1233547.804946
145 473285 -1233527.296939
146 431314 -1233486.280925
147 254365 -1233465.772917
148 481513 -1233363.232882
149 21823 -1233158.152810
150 48542 -1232912.056725
151 519197 -1232727.484660
152 390996 -1232501.896582
153 98418 -1232317.324518
154 401387 -1232296.816511
155 70711 -1232276.308503
156 14146 -1232255.800496
157 83191 -1232235.292489
158 6472 -1232112.244446
159 459698 -1232091.736439
160 176888 -1232071.228432
161 125673 -1232030.212418
162 123089 -1231989.196403
163 67817 -1231968.688396
164 445016 -1231948.180389
165 168363 -1231927.672382
166 243895 -1231907.164375
167 420175 -1231886.656368
168 90392 -1231763.608325
169 161640 -1231661.068289
170 115024 -1231538.020246
171 65581 -1231497.004232
172 139674 -1231394.464196
173 164490 -1231332.940175
174 399173 -1231312.432168
175 390605 -1231250.908146
176 176051 -1231209.892132
177 501557 -1231107.352096
178 108491 -1231045.828075
179 177204 -1230984.304054
180 462984 -1230922.780032
181 237989 -1230881.764018
182 437722 -1230861.256011
183 202641 -1230840.748004
184 463509 -1230738.207968
185 73810 -1230533.127897
186 368252 -1230471.603875
187 58670 -1230430.587861
188 415676 -1230328.047825
189 289741 -1230307.539818
190 394106 -1230102.459747
191 252928 -1230061.443732
192 542664 -1229876.871668
193 359702 -1229610.267575
194 390526 -1229569.251561
195 370146 -1229528.235547
196 358551 -1229446.203518
197 186407 -1229138.583411
198 221225 -1228995.027361
199 465277 -1228974.519354
200 269637 -1228707.915261
201 207311 -1228666.899247
202 436671 -1228584.867218
203 232381 -1228564.359211
204 351614 -1228420.803161
205 85427 -1228359.279140
206 249165 -1228236.231097
207 296406 -1228154.199069
208 335880 -1228092.675047
209 99005 -1227908.102983
210 237499 -1227826.070954
211 224414 -1227764.546933
212 81670 -1227682.514904
213 82268 -1227600.482876
214 104349 -1227559.466862
215 428494 -1227538.958854
216 115763 -1227415.910812
217 510954 -1227354.386790
218 20936 -1227292.862769
219 183877 -1227231.338747
220 511456 -1227128.798712
221 403309 -1227046.766683
222 379369 -1227005.750669
223 534791 -1226923.718640
224 229447 -1226800.670597
225 494068 -1226698.130562
226 444456 -1226616.098533
227 420643 -1226472.542483
228 421322 -1226411.018462
229 445274 -1226370.002448
230 402171 -1226349.494440
231 517220 -1226328.986433
232 486966 -1226164.922376
233 170095 -1225959.842305
234 424333 -1225754.762233
235 487737 -1225713.746219
236 285448 -1225611.206183
237 177990 -1225590.698176
238 400444 -1225467.650133
239 157849 -1225426.634119
240 523516 -1225406.126112
241 187043 -1225365.110098
242 50441 -1225324.094083
243 193030 -1225283.078069
244 522935 -1225221.554048
245 190377 -1225180.538034
246 309672 -1225036.981984
247 405609 -1224913.933941
248 322472 -1224790.885898
249 292275 -1224708.853869
250 524866 -1224606.313834
251 267773 -1224565.297819
252 243240 -1224544.789812
253 333602 -1224462.757784
254 134702 -1224442.249777
255 437455 -1224278.185719
256 242680 -1224134.629669
257 488077 -1223950.057605
258 33771 -1223909.041591
259 404060 -1223847.517570
260 542645 -1223724.469527
261 531535 -1223642.437498
262 528874 -1223621.929491
263 488851 -1223519.389455
264 384954 -1223437.357427
265 373333 -1223375.833405
266 408729 -1223334.817391
267 496643 -1223314.309384
268 103425 -1223170.753334
269 381137 -1223068.213298
270 482499 -1222945.165255
271 513830 -1222863.133227
272 329071 -1222781.101198
273 512302 -1222740.085184
274 487438 -1222699.069170
275 285524 -1222596.529134
276 227921 -1222535.005113
277 128026 -1222514.497106
278 210724 -1222473.481091
279 468293 -1222452.973084
280 490905 -1222309.417034
281 93106 -1222227.385006
282 117624 -1222165.860984
283 399100 -1222104.336963
284 353214 -1222063.320948
285 226841 -1222042.812941
286 68214 -1222022.304934
287 517104 -1221837.732870
288 450619 -1221755.700841
289 386594 -1221673.668813
290 216054 -1221550.620770
291 372098 -1221509.604756
292 8381 -1221386.556713
293 28936 -1221325.032692
294 416328 -1221304.524684
295 440516 -1221243.000663
296 492442 -1221222.492656
297 7087 -1221201.984649
298 481194 -1221181.476642
299 171158 -1221119.952620
300 238991 -1221058.428599
301 404717 -1221037.920592
302 283556 -1220996.904577
303 242573 -1220914.872549
304 54511 -1220873.856534
305 512883 -1220812.332513
306 120939 -1220791.824506
307 68197 -1220771.316499
308 543938 -1220586.744435
309 471385 -1220422.680377
310 234839 -1220299.632335
311 235705 -1220238.108313
312 210464 -1220197.092299
313 336961 -1220115.060270
314 524822 -1220094.552263
315 188388 -1220074.044256
316 142027 -1219992.012228
317 52446 -1219950.996213
318 74065 -1219930.488206
319 496634 -1219889.472192
320 306383 -1219848.456178
321 78049 -1219827.948170
322 165900 -1219807.440163
323 536286 -1219745.916142
324 420567 -1219704.900128
325 183489 -1219663.884113
326 496477 -1219622.868099
327 25618 -1219602.360092
328 362202 -1219581.852085
