iter  AnomalyNodeRemoved  LL
0 NA -1499280.427301
1 425879 -1498949.525685
2 278765 -1498793.759367
3 352617 -1498604.502449
4 468288 -1498495.978356
5 44217 -1498399.292286
6 256901 -1498329.178677
7 96253 -1498305.330408
8 299986 -1498260.605695
9 53907 -1498216.588701
10 515066 -1498194.643752
11 297231 -1498151.914108
12 429731 -1498087.820846
13 50156 -1497980.999001
14 529472 -1497959.634614
15 433881 -1497874.177243
16 326713 -1497852.812902
17 540293 -1497788.719880
18 317366 -1497767.355539
19 178156 -1497681.898179
20 192888 -1497660.533839
21 126461 -1497617.805159
22 336097 -1497575.076479
23 146310 -1497468.254779
24 240509 -1497382.797418
25 129816 -1497318.704398
26 455062 -1497254.611378
27 453436 -1497233.247038
28 280252 -1497211.882698
29 210091 -1497190.518358
30 461032 -1497147.789678
31 349651 -1497083.696658
32 466317 -1497019.603638
33 35720 -1496998.239298
34 192573 -1496934.146278
35 509645 -1496912.781938
36 234206 -1496848.688917
37 24147 -1496827.324577
38 302184 -1496805.960237
39 267913 -1496784.595897
40 468115 -1496741.867217
41 190730 -1496720.502877
42 374556 -1496677.774197
43 425003 -1496613.681177
44 229882 -1496570.952497
45 136327 -1496528.223817
46 121189 -1496506.859477
47 181810 -1496442.766457
48 189783 -1496293.216076
49 266921 -1496186.394376
50 311994 -1496165.030036
51 121543 -1496143.665696
52 488543 -1496122.301356
53 42811 -1496100.937016
54 252430 -1496058.208336
55 223146 -1495994.115316
56 390243 -1495951.386636
57 404842 -1495908.657956
58 316251 -1495865.929275
59 370559 -1495844.564935
60 306332 -1495823.200595
61 354425 -1495801.836255
62 354407 -1495780.471915
63 404385 -1495588.192855
64 20484 -1495566.828515
65 157690 -1495545.464175
66 438338 -1495524.099835
67 106314 -1495438.642475
68 89430 -1495417.278135
69 212905 -1495395.913794
70 69788 -1495374.549454
71 17049 -1495353.185114
72 510261 -1495331.820774
73 484567 -1495310.456434
74 90125 -1495289.092094
75 307948 -1495224.999074
76 95187 -1495139.541714
77 478211 -1494947.262654
78 89974 -1494819.076613
79 38947 -1494712.254913
80 217741 -1494690.890573
81 63258 -1494648.161893
82 116860 -1494605.433213
83 520512 -1494584.068873
84 62787 -1494562.704533
85 453142 -1494519.975853
86 115923 -1494498.611513
87 313248 -1494434.518493
88 306918 -1494413.154153
89 40519 -1494370.425472
90 393219 -1494349.061132
91 25719 -1494263.603772
92 56129 -1494242.239432
93 398106 -1494178.146412
94 514953 -1494114.053392
95 244259 -1493943.138672
96 322193 -1493793.588291
97 346487 -1493772.223951
98 532979 -1493729.495271
99 508720 -1493708.130931
100 263549 -1493644.037911
101 33728 -1493622.673571
102 497965 -1493601.309231
103 521577 -1493579.944891
104 424470 -1493558.580551
105 541679 -1493537.216211
106 340506 -1493494.487531
107 233175 -1493409.030171
108 78113 -1493387.665831
109 177854 -1493366.301490
110 328185 -1493344.937150
111 183622 -1493323.572810
112 521079 -1493302.208470
113 30935 -1493259.479790
114 185753 -1493216.751110
115 455031 -1493152.658090
116 440518 -1493109.929410
117 233901 -1493088.565070
118 48935 -1493045.836390
119 454298 -1493003.107710
120 276909 -1492960.379030
121 248730 -1492939.014690
122 319910 -1492917.650350
123 425317 -1492853.557329
124 526358 -1492832.192989
125 48877 -1492768.099969
126 514317 -1492725.371289
127 324361 -1492704.006949
128 392244 -1492661.278269
129 97987 -1492618.549589
130 307639 -1492597.185249
131 426910 -1492575.820909
132 519918 -1492554.456569
133 245608 -1492533.092229
134 102512 -1492511.727889
135 521413 -1492426.270529
136 75537 -1492362.177508
137 297990 -1492276.720148
138 35878 -1492233.991468
139 37261 -1492191.262788
140 78356 -1492127.169768
141 214470 -1492105.805428
142 347173 -1492084.441088
143 161602 -1491998.983728
144 22278 -1491956.255048
145 398403 -1491870.797687
146 161832 -1491828.069007
147 199737 -1491806.704667
148 109457 -1491785.340327
149 196551 -1491763.975987
150 530965 -1491742.611647
151 112187 -1491721.247307
152 481515 -1491678.518627
153 403379 -1491593.061267
154 448965 -1491507.603907
155 359543 -1491400.782207
156 540012 -1491358.053526
157 15970 -1491336.689186
158 478817 -1491293.960506
159 535101 -1491251.231826
160 474145 -1491229.867486
161 485281 -1491165.774466
162 274443 -1491144.410126
163 198318 -1491123.045786
164 321394 -1491101.681446
165 421106 -1491058.952766
166 152454 -1491037.588426
167 85162 -1490930.766726
168 76703 -1490823.945025
169 301504 -1490717.123325
170 508327 -1490695.758985
171 209222 -1490610.301625
172 454164 -1490567.572945
173 463503 -1490546.208605
174 46419 -1490482.115585
175 263734 -1490460.751245
176 115044 -1490439.386905
177 317 -1490418.022565
178 296568 -1490396.658225
179 329267 -1490375.293885
180 107780 -1490332.565204
181 299978 -1490247.107844
182 231037 -1490118.921804
183 466375 -1490097.557464
184 223703 -1490076.193124
185 2215 -1490033.464444
186 285552 -1489990.735764
187 271497 -1489969.371424
188 291878 -1489948.007084
189 321924 -1489905.278404
190 262897 -1489883.914064
191 162116 -1489819.821043
192 142836 -1489777.092363
193 384230 -1489734.363683
194 12713 -1489691.635003
195 441790 -1489648.906323
196 27684 -1489606.177643
197 189790 -1489563.448963
198 49541 -1489520.720283
199 254478 -1489477.991603
200 475511 -1489456.627263
201 50118 -1489435.262923
202 334439 -1489371.169903
203 111559 -1489349.805562
204 451031 -1489328.441222
205 220340 -1489242.983862
206 235314 -1489178.890842
207 464563 -1489114.797822
208 79842 -1489093.433482
209 133457 -1488922.518762
210 235948 -1488879.790082
211 176753 -1488858.425742
212 344312 -1488794.332721
213 512166 -1488772.968381
214 346880 -1488644.782341
215 194819 -1488623.418001
216 472072 -1488580.689321
217 352441 -1488537.960641
218 442599 -1488473.867621
219 487895 -1488452.503281
220 517309 -1488324.317240
221 275013 -1488238.859880
222 505223 -1488196.131200
223 408206 -1488067.945160
224 272963 -1488046.580820
225 336524 -1488025.216480
226 215468 -1487982.487800
227 250940 -1487918.394780
228 123277 -1487897.030440
229 500522 -1487854.301760
230 25752 -1487790.208739
231 492017 -1487597.929679
232 342110 -1487576.565339
233 476000 -1487533.836659
234 458322 -1487512.472319
235 179794 -1487448.379299
236 4930 -1487127.914198
237 158315 -1487063.821178
238 351071 -1487042.456838
239 35201 -1486871.542118
240 287427 -1486828.813437
241 65700 -1486807.449097
242 282812 -1486786.084757
243 540962 -1486764.720417
244 250055 -1486721.991737
245 127079 -1486700.627397
246 289692 -1486679.263057
247 452038 -1486657.898717
248 209910 -1486615.170037
249 532497 -1486572.441357
250 456759 -1486551.077017
251 478072 -1486529.712677
252 485635 -1486465.619657
253 459019 -1486422.890977
254 397654 -1486401.526637
255 270947 -1486251.976256
256 99788 -1486209.247576
257 526961 -1486187.883236
258 159058 -1486145.154556
259 62133 -1486102.425876
260 384100 -1486059.697196
261 261915 -1485974.239836
262 525869 -1485952.875496
263 218580 -1485931.511156
264 208182 -1485910.146816
265 141222 -1485867.418136
266 30595 -1485589.681715
267 67100 -1485568.317375
268 237154 -1485461.495675
269 3441 -1485440.131335
270 142055 -1485354.673975
271 412751 -1485226.487934
272 485060 -1485162.394914
273 164254 -1484991.480194
274 264210 -1484948.751514
275 530652 -1484927.387174
276 541402 -1484884.658494
277 159746 -1484713.743773
278 451884 -1484671.015093
279 88806 -1484649.650753
280 424059 -1484606.922073
281 236495 -1484564.193393
282 100492 -1484521.464713
283 54954 -1484500.100373
284 486483 -1484414.643013
285 367579 -1484350.549993
286 146202 -1484307.821312
287 59859 -1484243.728292
288 519231 -1484158.270932
289 178931 -1484094.177912
290 276826 -1483944.627532
291 167563 -1483880.534512
292 445385 -1483752.348471
293 252496 -1483730.984131
294 513214 -1483709.619791
295 222958 -1483688.255451
296 68138 -1483602.798091
297 150948 -1483517.340731
298 162160 -1483495.976391
299 139312 -1483453.247711
300 181088 -1483431.883371
301 204096 -1483410.519031
302 342664 -1483389.154691
303 480171 -1483325.061671
304 290342 -1483260.968650
305 520365 -1483218.239970
306 278610 -1483196.875630
307 360267 -1483175.511290
308 323421 -1483154.146950
309 532418 -1483132.782610
310 420923 -1483111.418270
311 170049 -1483068.689590
312 455724 -1483047.325250
313 115390 -1483025.960910
314 172575 -1483004.596570
315 234180 -1482940.503550
316 22306 -1482726.860149
317 35744 -1482534.581089
318 154556 -1482491.852409
319 338117 -1482470.488069
320 482133 -1482406.395049
321 321680 -1482363.666369
322 436397 -1482342.302029
323 396053 -1482320.937689
324 470103 -1482299.573349
325 176132 -1482278.209008
326 470476 -1482107.294288
327 382765 -1482085.929948
328 288845 -1482000.472588
329 129286 -1481979.108248
330 24480 -1481936.379568
331 327853 -1481915.015228
332 10996 -1481893.650888
333 45040 -1481850.922208
334 164075 -1481808.193528
335 497857 -1481765.464847
336 381464 -1481744.100507
337 413504 -1481615.914467
338 97672 -1481530.457107
339 272464 -1481487.728427
340 85742 -1481466.364087
341 161455 -1481444.999747
342 442681 -1481423.635407
343 414138 -1481359.542387
344 305777 -1481209.992006
345 504751 -1481103.170306
346 195154 -1481060.441626
347 306997 -1480996.348606
348 246413 -1480974.984266
349 78582 -1480846.798226
350 376758 -1480825.433886
351 520644 -1480804.069546
352 456496 -1480718.612185
353 20440 -1480697.247845
354 161843 -1480675.883505
355 194678 -1480633.154825
356 50269 -1480590.426145
357 283839 -1480569.061805
358 69333 -1480099.046324
359 433270 -1480077.681984
360 221615 -1480013.588964
361 514916 -1479906.767264
362 464605 -1479821.309904
363 123176 -1479629.030843
364 162277 -1479564.937823
365 183555 -1479500.844803
366 314375 -1479458.116123
367 3799 -1479436.751783
368 83419 -1479415.387443
369 342488 -1479394.023103
370 309542 -1479372.658763
371 218131 -1479351.294423
372 35809 -1479308.565743
373 94436 -1479223.108382
374 328796 -1479159.015362
375 204933 -1479116.286682
376 513255 -1479094.922342
377 286315 -1479073.558002
378 405097 -1479030.829322
379 148807 -1478966.736302
380 405094 -1478924.007622
381 209153 -1478902.643282
382 372571 -1478838.550262
383 448709 -1478795.821582
384 499617 -1478774.457242
385 367600 -1478710.364221
386 1488 -1478603.542521
387 503988 -1478539.449501
388 162518 -1478475.356481
389 467095 -1478389.899121
390 90236 -1478347.170441
391 113914 -1478325.806101
392 89446 -1478304.441761
393 242488 -1478283.077421
394 515096 -1478197.620060
395 120695 -1478176.255720
396 184610 -1478112.162700
397 369569 -1478090.798360
398 468360 -1478048.069680
399 525712 -1478005.341000
400 489330 -1477877.154960
401 68656 -1477813.061940
402 344662 -1477748.968919
403 492918 -1477663.511559
404 3333 -1477642.147219
