iter  AnomalyNodeRemoved  LL
0 NA -1321607.907100
1 69178 -1321345.532593
2 226462 -1321182.017305
3 528105 -1321070.493510
4 380653 -1320773.487483
5 358601 -1320538.329041
6 160252 -1320438.716228
7 27199 -1320285.430199
8 163503 -1320185.659640
9 193176 -1320048.367097
10 150673 -1319547.516890
11 37974 -1319360.334825
12 535132 -1319319.254661
13 139646 -1318888.249477
14 402404 -1318662.659644
15 357201 -1318601.135431
16 134389 -1318560.119318
17 356434 -1318519.103257
18 414507 -1318498.595224
19 134784 -1318457.579194
20 198443 -1318375.547158
21 489990 -1318314.023133
22 417049 -1318293.515122
23 507573 -1318273.007114
24 274590 -1318170.467078
25 58484 -1318026.911027
26 83390 -1317862.846970
27 511417 -1317739.798927
28 319430 -1317473.194834
29 34012 -1317350.146791
30 223785 -1317247.606756
31 77667 -1317206.590741
32 346389 -1317124.558713
33 433633 -1316632.366541
34 101956 -1316242.714406
35 394198 -1315914.586292
36 161278 -1315853.062270
37 220840 -1315832.554263
38 268466 -1315812.046256
39 169922 -1315730.014227
40 285348 -1315586.458177
41 436941 -1315565.950170
42 408706 -1315483.918142
43 260991 -1315237.822056
44 504905 -1315217.314049
45 511323 -1315196.806042
46 331896 -1315094.266006
47 378040 -1315012.233978
48 291343 -1314930.201949
49 51754 -1314868.677928
50 519883 -1314848.169920
51 314280 -1314766.137892
52 3878 -1314499.533799
53 345750 -1314212.421699
54 509830 -1314089.373656
55 414119 -1313904.801592
56 456406 -1313699.721521
57 380635 -1313617.689492
58 264404 -1313535.657464
59 148509 -1313433.117428
60 410044 -1313371.593406
61 187121 -1313351.085399
62 225710 -1313248.545364
63 274988 -1313228.037356
64 484769 -1313125.497321
65 95094 -1313063.973299
66 184933 -1313002.449278
67 124116 -1312797.369207
68 76562 -1312756.353192
69 92919 -1312592.289135
70 400395 -1312489.749099
71 274235 -1312469.241092
72 448132 -1312448.733085
73 404617 -1312407.717071
74 454081 -1312366.701057
75 380675 -1312346.193050
76 454314 -1312284.669028
77 380243 -1312141.112978
78 356294 -1312018.064935
79 500534 -1311936.032907
80 42819 -1311833.492871
81 319052 -1311628.412800
82 5338 -1311546.380771
83 191745 -1311423.332728
84 385756 -1311361.808707
85 185630 -1311320.792693
86 398739 -1311259.268671
87 499459 -1311197.744650
88 543541 -1311095.204614
89 229010 -1311013.172586
90 394244 -1310890.124543
91 343725 -1310808.092514
92 8287 -1310541.488421
93 465583 -1310500.472407
94 182078 -1310233.868314
95 16240 -1309905.740200
96 58541 -1309885.232193
97 386749 -1309803.200164
98 329138 -1309700.660129
99 154893 -1309454.564043
100 433516 -1309228.975964
101 333477 -1309085.419915
102 96932 -1309003.387886
103 451990 -1308818.815822
104 375289 -1308757.291800
105 95647 -1308675.259772
106 398166 -1308634.243757
107 467636 -1308511.195715
108 342614 -1308470.179700
109 196822 -1308429.163686
110 485361 -1308367.639665
111 246692 -1308347.131658
112 297091 -1308326.623650
113 61307 -1308306.115643
114 13981 -1308285.607636
115 212587 -1308203.575608
116 252867 -1308121.543579
117 348789 -1308101.035572
118 201407 -1307998.495536
119 262879 -1307629.351408
120 452257 -1307321.731301
121 80778 -1306911.571158
122 174472 -1306501.411015
123 416431 -1306275.822937
124 96435 -1306173.282901
125 500742 -1306070.742865
126 195715 -1306009.218844
127 428013 -1305968.202830
128 145527 -1305947.694822
129 322434 -1305927.186815
130 414041 -1305845.154787
131 354651 -1305763.122758
132 310593 -1305701.598737
133 46011 -1305660.582722
134 198081 -1305640.074715
135 2230 -1305578.550694
136 76246 -1305455.502651
137 312849 -1305332.454608
138 17348 -1305229.914573
139 60785 -1305188.898558
140 20861 -1305045.342508
141 366027 -1304942.802473
142 277305 -1304881.278451
143 283718 -1304758.230408
144 253358 -1304717.214394
145 238751 -1304614.674358
146 319507 -1304594.166351
147 509675 -1304553.150337
148 384434 -1304532.642330
149 531158 -1304512.134323
150 434660 -1304471.118308
151 355417 -1304450.610301
152 66808 -1304430.102294
153 99957 -1304389.086280
154 18208 -1304204.514216
155 423716 -1304060.958166
156 202529 -1303937.910123
157 442118 -1303773.846066
158 366820 -1303691.814037
159 466642 -1303548.257987
160 511680 -1303466.225959
161 176938 -1303322.669909
162 372964 -1303220.129873
163 133301 -1303179.113859
164 347411 -1303076.573823
165 300930 -1302953.525780
166 346223 -1302933.017773
167 525557 -1302850.985744
168 332312 -1302584.381652
169 296533 -1302338.285566
170 74921 -1302153.713502
171 472037 -1302092.189480
172 298564 -1301989.649445
173 7088 -1301887.109409
174 538443 -1301866.601402
175 240165 -1301846.093395
176 157042 -1301825.585388
177 77934 -1301805.077380
178 131437 -1301784.569373
179 90017 -1301661.521330
180 435505 -1301517.965280
181 130412 -1301476.949266
182 445192 -1301435.933252
183 258253 -1301394.917238
184 374366 -1301374.409231
185 276016 -1301333.393216
186 70098 -1301271.869195
187 312576 -1301169.329159
188 329942 -1301148.821152
189 532821 -1301128.313145
190 465836 -1301107.805138
191 526801 -1301025.773109
192 261348 -1300718.153002
193 498764 -1300554.088945
194 426084 -1300410.532895
195 378221 -1300266.976845
196 122205 -1300225.960831
197 17962 -1300123.420795
198 532084 -1300000.372752
199 354307 -1299897.832717
200 330087 -1299836.308695
201 292086 -1299754.276667
202 210403 -1299692.752645
203 395958 -1299631.228624
204 435977 -1299590.212609
205 485811 -1299569.704602
206 388154 -1299549.196595
207 145602 -1299508.180581
208 300621 -1299385.132538
209 284228 -1299282.592502
210 250378 -1299221.068481
211 458156 -1299159.544460
212 413512 -1299098.020438
213 248030 -1299036.496417
214 507217 -1298974.972395
215 383101 -1298954.464388
216 357497 -1298933.956381
217 357490 -1298831.416345
218 134884 -1298728.876310
219 111641 -1298646.844281
220 318037 -1298605.828267
221 155493 -1298564.812253
222 46089 -1298544.304245
223 387524 -1298523.796238
224 48363 -1298298.208160
225 350441 -1298175.160117
226 375910 -1297970.080046
227 499362 -1297867.540010
228 454327 -1297826.523996
229 170986 -1297744.491967
230 122947 -1297518.903889
231 349784 -1297498.395881
232 538944 -1297354.839831
233 411592 -1297293.315810
234 255586 -1297252.299796
235 376852 -1296944.679689
236 424508 -1296780.615632
237 133831 -1296760.107624
238 18059 -1296719.091610
239 539186 -1296575.535560
240 272733 -1296555.027553
241 491586 -1296411.471503
242 400813 -1296247.407446
243 279061 -1296083.343389
244 435800 -1295960.295346
245 171108 -1295857.755310
246 131632 -1295837.247303
247 483805 -1295734.707267
248 296389 -1295632.167232
249 226860 -1295529.627196
250 92158 -1295488.611182
251 469099 -1295468.103175
252 473285 -1295447.595168
253 431314 -1295406.579153
254 254365 -1295386.071146
255 72668 -1295283.531110
256 529458 -1295201.499082
257 222495 -1295139.975060
258 241942 -1295037.435025
259 272989 -1294996.419010
260 113258 -1294955.402996
261 332347 -1294832.354953
262 147977 -1294729.814918
263 504364 -1294483.718832
264 505559 -1294258.130754
265 8926 -1294196.606732
266 512705 -1294114.574704
267 123533 -1293909.494632
268 481513 -1293806.954596
269 21823 -1293601.874525
270 48542 -1293355.778439
271 519197 -1293171.206375
272 390996 -1292945.618297
273 98418 -1292761.046232
274 40061 -1292720.030218
275 14146 -1292699.522211
276 474253 -1292596.982175
277 153874 -1292371.394097
278 181490 -1292289.362068
279 267116 -1292248.346054
280 428871 -1292043.265983
281 124405 -1292002.249968
282 83191 -1291981.741961
283 165700 -1291961.233954
284 511619 -1291879.201925
285 91784 -1291797.169897
286 14372 -1291510.057797
287 133777 -1291489.549790
288 6472 -1291366.501747
289 459698 -1291345.993740
290 176888 -1291325.485733
291 125673 -1291284.469718
292 123089 -1291243.453704
293 67817 -1291222.945697
294 445016 -1291202.437690
295 241721 -1291140.913668
296 167409 -1291038.373633
297 531421 -1291017.865626
298 305419 -1290956.341604
299 168363 -1290935.833597
300 243895 -1290915.325590
301 420175 -1290894.817583
302 90392 -1290771.769540
303 161640 -1290669.229504
304 115024 -1290546.181461
305 65581 -1290505.165447
306 139674 -1290402.625412
307 164490 -1290341.101390
308 399173 -1290320.593383
309 390605 -1290259.069362
310 176051 -1290218.053347
311 415346 -1290197.545340
312 512363 -1290156.529326
313 104545 -1290053.989290
314 367495 -1289971.957262
315 202641 -1289951.449254
316 463509 -1289848.909219
317 73810 -1289643.829147
318 368252 -1289582.305126
319 58670 -1289541.289112
320 415676 -1289438.749076
321 289741 -1289418.241069
322 382908 -1289397.733062
323 358040 -1289377.225055
324 394106 -1289172.144983
325 252928 -1289131.128969
326 542664 -1288946.556905
327 359702 -1288679.952812
328 390526 -1288638.936798
329 370146 -1288597.920783
330 358551 -1288515.888755
331 186407 -1288208.268648
332 221225 -1288064.712598
333 465277 -1288044.204591
334 269637 -1287777.600498
335 207311 -1287736.584484
336 436671 -1287654.552455
337 232381 -1287634.044448
338 431150 -1287531.504412
339 171078 -1287449.472384
340 363578 -1287367.440355
341 311154 -1287326.424341
342 348197 -1287264.900319
343 293872 -1287244.392312
344 302125 -1287223.884305
345 351614 -1287080.328255
346 85427 -1287018.804234
347 249165 -1286895.756191
348 296406 -1286813.724162
349 335880 -1286752.200141
350 99005 -1286567.628077
351 237499 -1286485.596048
352 224414 -1286424.072027
353 532691 -1286403.564020
354 81670 -1286321.531991
355 82268 -1286239.499962
356 104349 -1286198.483948
357 428494 -1286177.975941
358 463700 -1286157.467934
359 452511 -1286136.959927
360 115763 -1286013.911884
361 510954 -1285952.387862
362 20936 -1285890.863841
363 183877 -1285829.339820
364 168896 -1285808.831813
365 132553 -1285726.799784
366 401471 -1285624.259748
367 263579 -1285542.227720
368 288033 -1285480.703698
369 511456 -1285378.163663
370 403309 -1285296.131634
371 379369 -1285255.115620
372 534791 -1285173.083591
373 229447 -1285050.035548
374 494068 -1284947.495513
375 183496 -1284926.987506
376 451874 -1284865.463484
377 535345 -1284844.955477
378 157438 -1284824.447470
379 444456 -1284742.415441
380 420643 -1284598.859391
381 421322 -1284537.335370
382 445274 -1284496.319356
383 336486 -1284455.303341
384 221362 -1284434.795334
385 310598 -1284393.779320
386 329596 -1284209.207256
387 517220 -1284188.699249
388 486966 -1284024.635191
389 170095 -1283819.555120
390 424333 -1283614.475049
391 487737 -1283573.459034
392 285448 -1283470.918999
393 177990 -1283450.410992
394 400444 -1283327.362949
395 157849 -1283286.346935
396 523516 -1283265.838927
397 187043 -1283224.822913
398 50441 -1283183.806899
399 42283 -1283142.790885
400 224731 -1283122.282877
401 193030 -1283081.266863
402 522935 -1283019.742842
403 190377 -1282978.726827
404 309672 -1282835.170777
405 405609 -1282712.122735
406 322472 -1282589.074692
407 292275 -1282507.042663
408 524866 -1282404.502628
409 267773 -1282363.486613
410 243240 -1282342.978606
411 333602 -1282260.946578
412 134702 -1282240.438570
413 437455 -1282076.374513
414 242680 -1281932.818463
415 488077 -1281748.246399
416 33771 -1281707.230385
417 404060 -1281645.706363
418 542645 -1281522.658321
419 531535 -1281440.626292
420 528874 -1281420.118285
421 488851 -1281317.578249
422 273911 -1281256.054228
423 441838 -1281235.546221
424 145641 -1281215.038214
