iter  AnomalyNodeRemoved  LL
0 NA -1104004.796104
1 95795 -1103772.356122
2 514995 -1103608.576956
3 211226 -1103457.785272
4 402102 -1103385.797398
5 304237 -1103325.621435
6 333397 -1103186.044244
7 176684 -1103104.790410
8 460855 -1103043.405167
9 419844 -1102945.972317
10 400500 -1102915.567211
11 334152 -1102893.746219
12 246209 -1102871.071044
13 352930 -1102822.467452
14 483279 -1102775.952969
15 120229 -1102755.172354
16 213185 -1102734.436571
17 4078 -1102713.857519
18 69696 -1102590.434099
19 175060 -1102528.712629
20 489260 -1102487.524808
21 292170 -1102363.841029
22 267004 -1102342.515201
23 257264 -1102321.936794
24 490391 -1102301.366610
25 210525 -1102260.226417
26 51138 -1102239.656303
27 346173 -1102198.516114
28 303586 -1102116.235772
29 361834 -1101910.535001
30 438767 -1101807.684592
31 296407 -1101745.974316
32 10512 -1101704.834087
33 171541 -1101663.693858
34 411014 -1101643.123688
35 170862 -1101622.553500
36 244085 -1101601.983326
37 520700 -1101581.413117
38 78113 -1101560.842894
39 339763 -1101540.272602
40 339768 -1101478.562124
41 271879 -1101416.851601
42 11812 -1101396.281154
43 47254 -1101375.710584
44 239581 -1101334.569776
45 299685 -1101252.288580
46 96977 -1101211.147022
47 380026 -1101149.434051
48 335827 -1101128.858231
49 434676 -1101108.283783
50 508991 -1101087.713698
51 87473 -1101005.433413
52 396603 -1100820.302772
53 20727 -1100738.022488
54 20666 -1100614.602061
55 180477 -1100573.461918
56 329463 -1100511.751705
57 414245 -1100491.181634
58 309421 -1100470.611563
59 379423 -1100367.761207
60 104742 -1100244.340780
61 504773 -1100141.490424
62 205383 -1100079.780211
63 451185 -1100018.069997
64 407467 -1099935.789712
65 361674 -1099894.649570
66 431497 -1099832.939357
67 155023 -1099812.369285
68 444453 -1099771.229143
69 64296 -1099730.089001
70 144556 -1099709.518930
71 187365 -1099688.948858
72 32747 -1099647.808716
73 246280 -1099627.238645
74 286992 -1099586.098503
75 416890 -1099544.958360
76 234522 -1099421.537933
77 194803 -1099400.967862
78 205889 -1099236.407293
79 49942 -1099215.837222
80 58456 -1099195.267151
81 249528 -1099112.986866
82 118169 -1099071.846724
83 142804 -1099051.276652
84 51475 -1099030.706581
85 220444 -1098989.566439
86 129616 -1098927.856225
87 302996 -1098866.146012
88 526743 -1098783.865727
89 56763 -1098660.445300
90 500665 -1098557.594945
91 375435 -1098454.744589
92 399399 -1098372.464304
93 449498 -1098351.894233
94 369995 -1098166.763593
95 350099 -1098125.623450
96 539383 -1098063.913237
97 398141 -1097961.062881
98 432513 -1097837.642454
99 177090 -1097796.502312
100 455787 -1097714.222027
101 100327 -1097693.651956
102 402334 -1097673.081885
103 491995 -1097652.511813
104 112711 -1097631.941742
105 493750 -1097611.371671
106 396489 -1097590.801600
107 392472 -1097529.091387
108 462286 -1097487.951244
109 85007 -1097426.241031
110 539516 -1097405.670960
111 111620 -1097385.100888
112 136774 -1097302.820604
113 229584 -1097199.970248
114 254345 -1097117.689963
115 155598 -1097035.409679
116 106194 -1096994.269536
117 129967 -1096973.699465
118 198863 -1096953.129394
119 92587 -1096932.559323
120 506535 -1096850.279038
121 131480 -1096767.998754
122 267777 -1096706.288540
123 54222 -1096624.008255
124 356240 -1096562.298042
125 81593 -1096521.157900
126 496401 -1096480.017757
127 530996 -1096438.877615
128 182753 -1096418.307544
129 291068 -1096233.176903
130 51278 -1096212.606832
131 30949 -1096192.036761
132 268995 -1096171.466690
133 241765 -1096150.896619
134 254120 -1096109.756476
135 117574 -1096089.186405
136 333736 -1096027.476192
137 457027 -1095965.765978
138 54677 -1095945.195907
139 309842 -1095904.055765
140 95366 -1095883.485694
141 147399 -1095862.915622
142 341603 -1095842.345551
143 223916 -1095821.775480
144 171834 -1095801.205409
145 1809 -1095780.635338
146 163602 -1095760.065267
147 130003 -1095636.644840
148 153265 -1095574.934626
149 447071 -1095554.364555
150 450308 -1095533.794484
151 80091 -1095513.224413
152 14658 -1095472.084270
153 59813 -1095430.944128
154 164456 -1095410.374057
155 133357 -1095369.233915
156 336493 -1095348.663843
157 298828 -1095328.093772
158 37521 -1095307.523701
159 159084 -1095286.953630
160 6414 -1095266.383559
161 526364 -1095225.243416
162 471579 -1095204.673345
163 445168 -1095184.103274
164 41363 -1095163.533203
165 277520 -1095142.963132
166 499739 -1095122.393061
167 333214 -1095101.822990
168 85555 -1095081.252918
169 41251 -1095060.682847
170 213251 -1095019.542705
171 390708 -1094998.972634
172 399221 -1094978.402563
173 135366 -1094957.832491
174 34505 -1094916.692349
175 72812 -1094854.982136
176 420513 -1094834.412064
177 472207 -1094772.701851
178 162344 -1094731.561709
179 41726 -1094710.991637
180 314894 -1094690.421566
181 129176 -1094669.851495
182 484729 -1094546.431068
183 48232 -1094525.860997
184 442104 -1094505.290926
185 444798 -1094484.720855
186 165504 -1094423.010641
187 270036 -1094402.440570
188 19751 -1094381.870499
189 465245 -1094340.730357
190 33491 -1094320.160285
191 406970 -1094258.450072
192 374917 -1094217.309930
193 200037 -1094196.739858
194 188200 -1094176.169787
195 434416 -1093744.198293
196 236780 -1093641.347937
197 125191 -1093579.637724
198 337739 -1093538.497581
199 182655 -1093497.357439
200 295025 -1093476.787368
201 13633 -1093435.647225
202 89792 -1093373.937012
203 195584 -1093353.366941
204 186514 -1093312.226798
205 148950 -1093147.666229
