iter  AnomalyNodeRemoved  LL
0 NA -1988408.919308
1 470925 -1988070.924302
2 31531 -1987708.873220
3 274356 -1987622.398010
4 378469 -1987538.041027
5 545965 -1987200.339372
6 274565 -1987154.578408
7 421445 -1987017.289468
8 370254 -1986947.317247
9 505376 -1986900.841462
10 505370 -1986877.965629
11 505380 -1986822.768146
12 439012 -1986659.835426
13 508153 -1986484.645885
14 107493 -1986353.632327
15 124889 -1986331.783075
16 290019 -1986266.184858
17 480376 -1986177.770231
18 408304 -1986133.811653
19 82440 -1986090.170188
20 82994 -1986024.714259
21 264139 -1985959.258751
22 117950 -1985937.440185
23 548063 -1985893.803295
24 40470 -1985828.347988
25 240425 -1985762.892687
26 376532 -1985719.255820
27 30712 -1985675.618953
28 359808 -1985631.982086
29 83239 -1985566.526785
30 308550 -1985544.708352
31 510587 -1985522.889919
32 9254 -1985457.434618
33 544170 -1985064.702817
34 84392 -1984715.607882
35 49756 -1984388.331380
36 176067 -1984279.239213
37 2757 -1984148.328613
38 176073 -1984061.054879
39 176070 -1983995.599579
40 408638 -1983951.962712
41 124353 -1983930.144278
42 20158 -1983886.507412
43 456041 -1983690.141511
44 418616 -1983668.323077
45 389452 -1983493.775610
46 23505 -1983471.957176
47 514053 -1983362.865009
48 1179 -1983319.228142
49 116532 -1983231.954409
50 506979 -1983166.499108
51 1178 -1983079.225375
52 110049 -1983035.588508
53 169883 -1982991.951641
54 329562 -1982948.314774
55 257650 -1982861.041040
56 79303 -1982686.493573
57 124898 -1982293.761771
58 100214 -1982162.851171
59 374686 -1981813.756236
60 450869 -1981791.937803
61 457135 -1981770.119369
62 427536 -1981748.300936
63 420101 -1981704.664069
64 163289 -1981682.845635
65 214536 -1981661.027202
66 304197 -1981639.208769
67 389693 -1981551.935035
68 339464 -1981464.661301
69 352852 -1981442.842868
70 508517 -1981311.932267
71 113365 -1981181.021667
72 483609 -1981093.747933
73 483662 -1981071.929499
74 314658 -1981028.292633
75 479532 -1981006.474199
76 39227 -1980941.018899
77 185907 -1980919.200465
78 21935 -1980897.382032
79 24142 -1980853.745165
80 91958 -1980788.289865
81 367017 -1980766.471431
82 110661 -1980701.016131
83 69730 -1980657.379264
84 136850 -1980591.923964
85 259242 -1980461.013363
86 160598 -1980439.194930
87 38338 -1980373.739630
88 361738 -1980351.921196
89 132666 -1980264.647463
90 28656 -1979959.189395
91 525732 -1979762.823494
92 7170 -1979697.368193
93 507067 -1979610.094460
94 101708 -1979544.639160
95 223397 -1979370.091692
96 246740 -1979326.454825
97 249223 -1979282.817958
98 191747 -1979239.181092
99 478020 -1979173.725791
100 28779 -1979108.270491
101 258611 -1979086.452058
102 133028 -1979064.633624
103 520911 -1979042.815191
104 546843 -1978955.541457
105 124118 -1978911.904590
106 162846 -1978802.812423
107 46848 -1978780.993990
108 81995 -1978737.357123
109 186513 -1978562.809655
110 218446 -1978497.354355
111 203947 -1978410.080621
112 165044 -1978322.806888
113 267802 -1978300.988454
114 164997 -1978148.259420
115 165043 -1977580.980151
116 200767 -1977537.343284
117 449140 -1977319.158950
118 82408 -1977188.248349
119 38560 -1977122.793049
120 108235 -1976948.245582
121 422511 -1976904.608715
122 433882 -1976773.698114
123 41546 -1976664.605947
124 72207 -1976555.513780
125 124069 -1976511.876913
126 45453 -1976446.421613
127 90499 -1976424.603179
128 203820 -1976402.784746
129 462742 -1976380.966313
130 320191 -1976053.689811
131 513729 -1976031.871378
132 393747 -1976010.052944
133 95964 -1975944.597644
134 338085 -1975835.505477
135 356859 -1975813.687043
136 213186 -1975617.321143
137 467688 -1975551.865842
138 274159 -1975486.410542
139 502827 -1975399.136808
140 132270 -1975311.863075
141 539584 -1975290.044641
142 502037 -1975246.407774
143 132274 -1975224.589341
144 88789 -1975115.497174
145 310511 -1975071.860307
146 130160 -1975050.041873
147 497177 -1974962.768140
148 275387 -1974940.949706
149 503253 -1974853.675973
150 260213 -1974570.036338
151 104808 -1974460.944171
152 500112 -1973893.664902
153 317129 -1973610.025267
154 457072 -1973566.388400
155 205959 -1973522.751534
156 457085 -1973479.114667
157 492731 -1973370.022500
158 383161 -1973260.930332
159 55493 -1973195.475032
160 161538 -1973130.019732
161 489053 -1973086.382865
162 265227 -1973042.745998
163 19588 -1972955.472264
164 19586 -1972911.835398
165 314657 -1972693.651063
166 87326 -1972453.648296
167 115756 -1972410.011429
168 187914 -1972388.192995
169 349099 -1972366.374562
170 250810 -1972257.282395
171 336086 -1972060.916494
172 389894 -1971995.461194
173 368392 -1971973.642760
174 336088 -1971864.550593
175 487372 -1971777.276859
176 216835 -1971755.458426
177 488552 -1971733.639992
178 7941 -1971646.366259
179 394147 -1971602.729392
180 176791 -1971450.000358
