iter  AnomalyNodeRemoved  LL
0 NA -1051189.598006
1 76950 -1050941.618087
2 40960 -1050765.130129
3 460850 -1049367.988041
4 192888 -1049184.408789
5 356649 -1049039.185337
6 65269 -1048997.038373
7 203585 -1048964.268875
8 75289 -1048934.475121
9 424156 -1048913.378038
10 436938 -1048892.619546
11 417656 -1048809.828493
12 52104 -1048768.419261
13 446236 -1048747.713112
14 474145 -1048727.008619
15 185909 -1048706.312342
16 340738 -1048664.923669
17 174008 -1048623.533990
18 43062 -1048602.829165
19 437711 -1048540.750463
20 273062 -1048520.057801
21 459755 -1048499.365464
22 144173 -1048478.673191
23 24147 -1048457.980939
24 519231 -1048354.519735
25 178931 -1048271.750773
26 293743 -1048251.058533
27 59859 -1048230.366293
28 67372 -1048209.674053
29 526630 -1048126.905093
30 468115 -1048106.212853
31 485115 -1048085.520613
32 530687 -1048044.136133
33 222396 -1048023.443893
34 42811 -1048002.751653
35 250773 -1047982.059413
36 390243 -1047940.674933
37 306332 -1047919.982693
38 354407 -1047899.290453
39 404385 -1047713.060293
40 160867 -1047671.675813
41 377874 -1047630.291333
42 318073 -1047588.906854
43 5860 -1047547.522374
44 410059 -1047423.368934
45 17352 -1047361.292214
46 9675 -1047237.138774
47 714 -1047216.446534
48 510261 -1047195.754294
49 167899 -1047175.062054
50 90125 -1047154.369814
51 307948 -1047092.293094
52 520512 -1047071.600854
53 357815 -1047050.908614
54 536534 -1046968.139654
55 453142 -1046926.755175
56 294857 -1046802.601735
57 440858 -1046678.448295
58 487625 -1046574.987095
59 539547 -1046492.218135
60 26639 -1046450.833655
61 70487 -1046409.449175
62 433242 -1046388.756935
63 84922 -1046368.064695
64 425168 -1046347.372455
65 311742 -1046326.680215
66 306918 -1046305.987975
67 220676 -1046285.295735
68 425326 -1046202.526776
69 508720 -1046181.834536
70 386490 -1046161.142296
71 340506 -1046119.757816
72 146123 -1046099.065576
73 33893 -1046078.373336
74 393663 -1045995.604376
75 524730 -1045974.912136
76 15532 -1045850.758696
77 323394 -1045830.066456
78 75700 -1045788.681976
79 454298 -1045747.297496
80 276909 -1045705.913016
81 42376 -1045685.220776
82 70947 -1045623.144056
83 306141 -1045602.451816
84 426910 -1045581.759576
85 519918 -1045561.067336
86 245608 -1045540.375097
87 439448 -1045457.606137
88 156361 -1045416.221657
89 46841 -1045395.529417
90 118708 -1045374.837177
91 530965 -1045354.144937
92 126332 -1045333.452697
93 481515 -1045292.068217
94 403379 -1045209.299257
95 448965 -1045126.530297
96 359543 -1045023.069097
97 540012 -1044981.684617
98 15970 -1044960.992377
99 403376 -1044919.607897
100 455389 -1044898.915657
101 523308 -1044878.223417
102 83197 -1044857.531178
103 246350 -1044774.762218
104 9718 -1044733.377738
105 36512 -1044691.993258
106 175756 -1044671.301018
107 485281 -1044609.224298
108 274443 -1044588.532058
109 198318 -1044567.839818
110 321394 -1044547.147578
111 152454 -1044526.455338
112 513501 -1044505.763098
113 90396 -1044485.070858
114 48650 -1044464.378618
115 463503 -1044443.686378
116 46419 -1044381.609658
117 317 -1044360.917418
118 296568 -1044340.225178
119 250308 -1044278.148458
120 169158 -1044257.456218
121 250300 -1044236.763978
122 22953 -1044174.687258
123 465410 -1044153.995019
124 385288 -1044112.610539
125 162046 -1044091.918299
126 285552 -1044050.533819
127 231305 -1044029.841579
128 495201 -1043988.457099
129 345721 -1043947.072619
130 431656 -1043884.995899
131 262897 -1043864.303659
132 162116 -1043802.226939
133 55091 -1043698.765739
134 532566 -1043574.612299
135 301374 -1043471.151100
136 22306 -1043305.613180
137 35744 -1043160.767500
138 438685 -1043077.998540
139 266091 -1043036.614060
140 239308 -1043015.921820
141 334439 -1042953.845100
142 111559 -1042933.152860
143 245896 -1042912.460620
144 451031 -1042891.768380
145 101125 -1042829.691660
146 269272 -1042705.538221
147 37906 -1042664.153741
148 170994 -1042602.077021
149 85640 -1042436.539101
150 350100 -1042415.846861
151 186955 -1042374.462381
152 204611 -1042353.770141
153 110184 -1042333.077901
154 246280 -1042312.385661
155 456932 -1042291.693421
156 12414 -1042271.001181
157 435906 -1042188.232221
158 79447 -1042146.847741
159 458952 -1042126.155501
160 215468 -1042084.771022
161 250940 -1042022.694302
162 123277 -1042002.002062
163 342110 -1041981.309822
164 79129 -1041919.233102
165 495992 -1041877.848622
166 295234 -1041753.695182
167 107724 -1041712.310702
168 250055 -1041670.926222
169 478859 -1041650.233982
170 127079 -1041629.541742
171 454524 -1041608.849502
172 51084 -1041526.080542
173 499715 -1041381.234863
174 57279 -1041360.542623
175 2466 -1041319.158143
176 216382 -1041298.465903
177 47388 -1041257.081423
178 456759 -1041236.389183
179 351808 -1041215.696943
180 462214 -1041153.620223
181 458224 -1041132.927983
182 441985 -1041112.235743
183 443727 -1041070.851263
184 142224 -1041029.466783
185 68572 -1041008.774543
186 133934 -1040967.390063
187 357862 -1040946.697823
188 188635 -1040926.005583
189 176745 -1040822.544383
190 279467 -1040801.852143
191 392546 -1040760.467663
192 171365 -1040698.390944
193 261915 -1040636.314224
194 525869 -1040615.621984
195 141222 -1040574.237504
196 30595 -1040305.238384
197 67100 -1040284.546144
198 237154 -1040181.084944
199 3441 -1040160.392704
200 499963 -1040119.008224
201 252576 -1040098.315984
